Time,OverstimulationLevel,AdaptedLevel,AdaptationMultiplier,HeadRotationSpeed,DiscomfortLevel,ActiveTriggers
11.733,0.0000,0.0000,1.2000,0.00,0.0000,0
11.847,0.0000,0.0000,1.2000,0.00,0.0000,0
11.949,0.0000,0.0000,1.2000,0.00,0.0000,0
12.063,0.0000,0.0000,1.2000,0.00,0.0000,0
12.177,0.0000,0.0000,1.2000,0.00,0.0000,0
12.278,0.0000,0.0000,1.2000,0.00,0.0000,0
12.389,0.0000,0.0000,1.2000,0.00,0.0000,0
12.502,0.0000,0.0000,1.2000,0.00,0.0000,0
12.603,0.0000,0.0000,1.2000,0.00,0.0000,0
12.718,0.0000,0.0000,1.2000,0.00,0.0000,0
12.829,0.0000,0.0000,1.2000,0.00,0.0000,0
12.945,0.0000,0.0000,1.2000,0.00,0.0000,0
13.058,0.0000,0.0000,1.2000,0.23,0.0000,0
13.167,0.0000,0.0000,1.2000,0.36,0.0000,0
13.283,0.0000,0.0000,1.2000,0.36,0.0000,0
13.387,0.0000,0.0000,1.2000,0.36,0.0000,0
13.500,0.0000,0.0000,1.2000,0.35,0.0000,0
13.612,0.0000,0.0000,1.2000,0.35,0.0000,0
13.722,0.0000,0.0000,1.2000,0.35,0.0000,0
13.833,0.0000,0.0000,1.2000,0.35,0.0000,0
13.943,0.0000,0.0000,1.2000,0.35,0.0000,0
14.054,0.0000,0.0000,1.2000,0.35,0.0000,0
14.164,0.0000,0.0000,1.2000,0.35,0.0000,0
14.273,0.0000,0.0000,1.2000,0.35,0.0000,0
14.380,0.0000,0.0000,1.2000,0.35,0.0000,0
14.487,0.0000,0.0000,1.2000,0.35,0.0000,0
14.599,0.0000,0.0000,1.2000,0.35,0.0000,0
14.708,0.0000,0.0000,1.2000,0.35,0.0000,0
14.812,0.0000,0.0000,1.2000,0.34,0.0000,0
14.916,0.0000,0.0000,1.2000,0.34,0.0000,0
15.021,0.0000,0.0000,1.2000,0.21,0.0000,0
15.126,0.0090,0.0108,1.2000,0.00,0.0000,1
15.231,0.0193,0.0232,1.2000,0.00,0.0000,1
15.335,0.0299,0.0359,1.2000,0.00,0.0000,1
15.442,0.0405,0.0486,1.2000,0.00,0.0000,1
15.544,0.0508,0.0609,1.2000,0.00,0.0000,1
15.648,0.0613,0.0736,1.2000,0.00,0.0000,1
15.752,0.0715,0.0858,1.2000,0.00,0.0000,1
15.857,0.0820,0.0984,1.2000,0.00,0.0000,1
15.960,0.0924,0.1109,1.2000,0.00,0.0000,1
16.063,0.1027,0.1232,1.2000,0.00,0.0000,1
16.168,0.1133,0.1360,1.2000,0.00,0.0000,1
16.273,0.1237,0.1484,1.2000,0.00,0.0000,1
16.377,0.1341,0.1609,1.2000,0.00,0.0000,1
16.478,0.1443,0.1732,1.2000,0.00,0.0000,1
16.585,0.1549,0.1859,1.2000,0.00,0.0000,1
16.696,0.1662,0.1994,1.2000,0.00,0.0000,1
16.808,0.1773,0.2128,1.2000,0.00,0.0000,1
16.919,0.1884,0.2261,1.2000,0.00,0.0000,1
17.031,0.1995,0.2395,1.2000,0.00,0.0000,1
17.142,0.2107,0.2529,1.2000,0.00,0.0000,1
17.253,0.2219,0.2662,1.2000,0.00,0.0000,1
17.365,0.2330,0.2796,1.2000,0.00,0.0000,1
17.476,0.2442,0.2930,1.2000,0.00,0.0000,1
17.588,0.2552,0.3063,1.2000,0.00,0.0000,1
17.699,0.2665,0.3197,1.2000,0.00,0.0000,1
17.811,0.2776,0.3331,1.2000,0.00,0.0000,1
17.923,0.2888,0.3465,1.2000,0.00,0.0000,1
18.034,0.2999,0.3599,1.2000,0.00,0.0000,1
18.145,0.3111,0.3733,1.2000,0.00,0.0000,1
18.257,0.3222,0.3867,1.2000,0.00,0.0000,1
18.369,0.3334,0.4000,1.2000,0.00,0.0000,1
18.480,0.3445,0.4134,1.2000,0.00,0.0000,1
18.592,0.3557,0.4268,1.2000,0.00,0.0000,1
18.704,0.3668,0.4402,1.2000,0.00,0.0000,1
18.815,0.3780,0.4536,1.2000,0.00,0.0000,1
18.926,0.3891,0.4670,1.2000,0.00,0.0000,1
19.038,0.4003,0.4804,1.2000,0.00,0.0000,1
19.149,0.4115,0.4937,1.2000,0.00,0.0000,1
19.261,0.4226,0.5072,1.2000,0.00,0.0000,1
19.372,0.4337,0.5205,1.2000,0.00,0.0000,1
19.484,0.4449,0.5339,1.2000,0.00,0.0000,1
19.595,0.4560,0.5472,1.2000,0.00,0.0000,1
19.710,0.4672,0.5606,1.2000,0.00,0.0000,1
19.818,0.4783,0.5740,1.2000,0.00,0.0000,1
19.929,0.4895,0.5873,1.2000,0.00,0.0000,1
20.041,0.5006,0.6007,1.2000,0.00,0.0000,1
20.152,0.5062,0.6074,1.2000,0.00,0.0000,1
20.263,0.5117,0.6141,1.2000,0.08,0.0000,1
20.375,0.5173,0.6208,1.2000,1.02,0.0000,1
20.487,0.5229,0.6274,1.2000,2.13,0.0000,1
20.597,0.5284,0.6341,1.2000,2.75,0.0000,1
20.709,0.5340,0.6408,1.2000,2.75,0.0000,1
20.820,0.5396,0.6475,1.2000,2.84,0.0000,1
20.932,0.5451,0.6542,1.2000,2.84,0.0000,1
21.044,0.5507,0.6609,1.2000,2.84,0.0000,1
21.155,0.5563,0.6675,1.2000,2.84,0.0000,1
21.266,0.5619,0.6742,1.2000,2.84,0.0000,1
21.377,0.5674,0.6809,1.2000,2.84,0.0000,1
21.489,0.5730,0.6876,1.2000,2.84,0.0000,1
21.600,0.5786,0.6943,1.2000,2.93,0.0000,1
21.712,0.5841,0.7009,1.2000,2.93,0.0000,1
21.823,0.5897,0.7076,1.2000,2.93,0.0000,1
21.934,0.5953,0.7143,1.2000,2.93,0.0000,1
22.046,0.6008,0.7210,1.2000,3.20,0.0000,1
22.157,0.6064,0.7277,1.2000,3.28,0.0000,1
22.269,0.6120,0.7344,1.2000,3.20,0.0000,1
22.379,0.6175,0.7411,1.2000,2.27,0.0000,1
22.491,0.6231,0.7477,1.2000,1.15,0.0000,1
22.602,0.6287,0.7544,1.2000,0.54,0.0000,1
22.714,0.6342,0.7611,1.2000,0.54,0.0000,1
22.826,0.6398,0.7678,1.2000,0.44,0.0000,1
22.936,0.6454,0.7745,1.2000,0.44,0.0000,1
23.048,0.6509,0.7811,1.2000,0.55,0.0000,1
23.160,0.6565,0.7878,1.2000,0.64,0.0000,1
23.270,0.6621,0.7945,1.2000,0.64,0.0000,1
23.382,0.6676,0.8012,1.2000,0.64,0.0000,1
23.493,0.6732,0.8079,1.2000,0.74,0.0000,1
23.605,0.6788,0.8145,1.2000,0.66,0.0000,1
23.716,0.6844,0.8212,1.2000,0.66,0.0000,1
23.827,0.6899,0.8279,1.2000,0.66,0.0000,1
23.939,0.6955,0.8346,1.2000,1.08,0.0000,1
24.050,0.7010,0.8413,1.2000,0.82,0.0000,1
24.162,0.7066,0.8480,1.2000,0.73,0.0000,1
24.273,0.7122,0.8546,1.2000,0.73,0.0000,1
24.385,0.7178,0.8613,1.2000,0.73,0.0000,1
24.496,0.7234,0.8680,1.2000,0.73,0.0000,1
24.607,0.7289,0.8747,1.2000,0.73,0.0000,1
24.719,0.7345,0.8814,1.2000,0.73,0.0000,1
24.830,0.7400,0.8880,1.2000,0.73,0.0000,1
24.942,0.7456,0.8948,1.2000,0.73,0.0000,1
25.053,0.7512,0.9015,1.2000,0.62,0.0000,1
25.165,0.7568,0.9081,1.2000,0.52,0.0000,1
25.276,0.7623,0.9148,1.2000,0.52,0.0000,1
25.387,0.7679,0.9215,1.2000,0.52,0.0000,1
25.499,0.7735,0.9282,1.2000,0.42,0.0000,1
25.610,0.7790,0.9349,1.2000,0.42,0.0000,1
25.721,0.7846,0.9415,1.2000,0.42,0.0000,1
25.833,0.7902,0.9482,1.2000,0.42,0.0000,1
25.944,0.7957,0.9549,1.2000,0.00,0.0000,1
26.055,0.8013,0.9616,1.2000,0.00,0.0000,1
26.167,0.8069,0.9683,1.2000,0.12,0.0000,1
26.278,0.8125,0.9750,1.2000,0.42,0.0000,1
26.390,0.8180,0.9816,1.2000,0.42,0.0000,1
26.501,0.8236,0.9883,1.2000,0.42,0.0000,1
26.612,0.8292,0.9950,1.2000,0.42,0.0000,1
26.724,0.8347,1.0000,1.2000,0.42,0.0000,1
26.835,0.8403,1.0000,1.2000,0.42,0.0000,1
26.947,0.8459,1.0000,1.2000,0.42,0.0000,1
27.058,0.8515,1.0000,1.2000,0.42,0.0000,1
27.169,0.8570,1.0000,1.2000,0.42,0.0000,1
27.281,0.8626,1.0000,1.2000,0.42,0.0000,1
27.392,0.8682,1.0000,1.2000,0.42,0.0000,1
27.504,0.8737,1.0000,1.2000,0.42,0.0000,1
27.615,0.8793,1.0000,1.2000,0.42,0.0000,1
27.727,0.8849,1.0000,1.2000,0.42,0.0000,1
27.837,0.8904,1.0000,1.2000,0.42,0.0000,1
27.949,0.8960,1.0000,1.2000,0.42,0.0000,1
28.060,0.9016,1.0000,1.2000,0.42,0.0000,1
28.172,0.9071,1.0000,1.2000,0.30,0.0000,1
28.283,0.9127,1.0000,1.2000,0.00,0.0000,1
28.395,0.9183,1.0000,1.2000,0.00,0.0000,1
28.506,0.9239,1.0000,1.2000,0.00,0.0000,1
28.617,0.9294,1.0000,1.2000,0.00,0.0000,1
28.729,0.9350,1.0000,1.2000,0.00,0.0000,1
28.840,0.9406,1.0000,1.2000,0.00,0.0000,1
28.952,0.9461,1.0000,1.2000,0.00,0.0000,1
29.063,0.9517,1.0000,1.2000,0.00,0.0000,1
29.174,0.9573,1.0000,1.2000,0.00,0.0000,1
29.286,0.9628,1.0000,1.2000,0.00,0.0000,1
29.397,0.9684,1.0000,1.2000,0.00,0.0000,1
29.508,0.9740,1.0000,1.2000,0.00,0.0000,1
29.620,0.9796,1.0000,1.2000,0.00,0.0000,1
29.731,0.9851,1.0000,1.2000,0.00,0.0000,1
29.843,0.9907,1.0000,1.2000,0.11,0.0000,1
29.954,0.9963,1.0000,1.2000,0.11,0.0000,1
30.065,1.0000,1.0000,1.2000,0.11,0.0000,1
30.176,1.0000,1.0000,1.2000,0.11,0.0000,1
30.288,1.0000,1.0000,1.2000,0.11,0.0000,1
30.399,1.0000,1.0000,1.2000,0.11,0.0000,1
30.511,1.0000,1.0000,1.2000,0.38,0.0000,1
30.622,1.0000,1.0000,1.2000,0.48,0.0000,1
30.733,1.0000,1.0000,1.2000,0.48,0.0000,1
30.845,1.0000,1.0000,1.2000,0.48,0.0000,1
30.956,1.0000,1.0000,1.2000,0.48,0.0000,1
31.067,1.0000,1.0000,1.2000,0.48,0.0000,1
31.178,1.0000,1.0000,1.2000,0.48,0.0000,1
31.290,1.0000,1.0000,1.2000,0.73,0.0000,1
31.401,1.0000,1.0000,1.2000,0.73,0.0000,1
31.513,1.0000,1.0000,1.2000,0.73,0.0000,1
31.625,1.0000,1.0000,1.2000,0.73,0.0000,1
31.736,1.0000,1.0000,1.2000,0.73,0.0000,1
31.847,1.0000,1.0000,1.2000,0.62,0.0000,1
31.958,1.0000,1.0000,1.2000,0.62,0.0000,1
32.070,1.0000,1.0000,1.2000,0.62,0.0000,1
32.181,1.0000,1.0000,1.2000,0.62,0.0000,1
32.293,1.0000,1.0000,1.2000,0.62,0.0000,1
32.404,1.0000,1.0000,1.2000,0.62,0.0000,1
32.515,1.0000,1.0000,1.2000,0.35,0.0000,1
32.627,1.0000,1.0000,1.2000,0.25,0.0000,1
32.738,1.0000,1.0000,1.2000,0.25,0.0000,1
32.849,1.0000,1.0000,1.2000,0.25,0.0000,1
32.961,1.0000,1.0000,1.2000,0.25,0.0000,1
33.072,1.0000,1.0000,1.2000,0.34,0.0000,1
33.184,1.0000,1.0000,1.2000,0.34,0.0000,1
33.295,1.0000,1.0000,1.2000,0.09,0.0000,1
33.407,1.0000,1.0000,1.2000,0.09,0.0000,1
33.518,1.0000,1.0000,1.2000,0.09,0.0000,1
33.629,1.0000,1.0000,1.2000,0.09,0.0000,1
33.741,1.0000,1.0000,1.2000,0.09,0.0000,1
33.852,1.0000,1.0000,1.2000,0.42,0.0000,1
33.963,1.0000,1.0000,1.2000,0.42,0.0000,1
34.075,1.0000,1.0000,1.2000,0.42,0.0000,1
34.186,1.0000,1.0000,1.2000,0.42,0.0000,1
34.297,1.0000,1.0000,1.2000,0.42,0.0000,1
34.409,1.0000,1.0000,1.2000,0.42,0.0000,1
34.520,1.0000,1.0000,1.2000,0.42,0.0000,1
34.632,1.0000,1.0000,1.2000,0.42,0.0000,1
34.743,1.0000,1.0000,1.2000,0.53,0.0000,1
34.854,1.0000,1.0000,1.2000,0.53,0.0000,1
34.966,1.0000,1.0000,1.2000,0.53,0.0000,1
35.077,1.0000,1.0000,1.2000,0.44,0.0000,1
35.189,1.0000,1.0000,1.2000,0.44,0.0000,1
35.297,1.0000,1.0000,1.2000,0.44,0.0000,1
35.411,1.0000,1.0000,1.2000,0.44,0.0000,1
35.523,1.0000,1.0000,1.2000,0.44,0.0000,1
35.634,1.0000,1.0000,1.2000,0.44,0.0000,1
35.745,1.0000,1.0000,1.2000,0.44,0.0000,1
35.856,1.0000,1.0000,1.2000,0.10,0.0000,1
35.968,1.0000,1.0000,1.2000,0.10,0.0000,1
36.079,1.0000,1.0000,1.2000,0.10,0.0000,1
36.191,1.0000,1.0000,1.2000,0.10,0.0000,1
36.302,1.0000,1.0000,1.2000,0.10,0.0000,1
36.413,1.0000,1.0000,1.2000,0.10,0.0000,1
36.524,1.0000,1.0000,1.2000,0.10,0.0000,1
36.634,1.0000,1.0000,1.2000,0.10,0.0000,1
36.746,1.0000,1.0000,1.2000,0.00,0.0000,1
36.858,1.0000,1.0000,1.2000,0.00,0.0000,1
36.967,1.0000,1.0000,1.2000,0.00,0.0000,1
37.079,1.0000,1.0000,1.2000,0.00,0.0000,1
37.204,1.0000,1.0000,1.2000,0.00,0.0000,1
37.305,1.0000,1.0000,1.2000,0.00,0.0000,1
37.414,1.0000,1.0000,1.2000,0.00,0.0000,1
37.516,1.0000,1.0000,1.2000,0.00,0.0000,1
37.631,1.0000,1.0000,1.2000,0.00,0.0000,1
37.733,1.0000,1.0000,1.2000,0.00,0.0000,1
37.840,1.0000,1.0000,1.2000,0.00,0.0000,1
37.944,1.0000,1.0000,1.2000,0.00,0.0000,1
38.057,1.0000,1.0000,1.2000,0.00,0.0000,1
38.173,1.0000,1.0000,1.2000,0.00,0.0000,1
38.275,1.0000,1.0000,1.2000,0.00,0.0000,1
38.378,1.0000,1.0000,1.2000,0.11,0.0000,1
38.486,1.0000,1.0000,1.2000,0.11,0.0000,1
38.599,1.0000,1.0000,1.2000,0.32,0.0000,1
38.705,1.0000,1.0000,1.2000,0.95,0.0000,1
38.813,1.0000,1.0000,1.2000,1.52,0.0000,1
38.925,1.0000,1.0000,1.2000,1.67,0.0000,1
39.041,1.0000,1.0000,1.2000,1.68,0.0000,1
39.152,1.0000,1.0000,1.2000,2.33,0.0000,1
39.256,1.0000,1.0000,1.2000,2.73,0.0000,1
39.364,1.0000,1.0000,1.2000,3.12,0.0000,1
39.468,1.0000,1.0000,1.2000,3.12,0.0000,1
39.583,1.0000,1.0000,1.2000,3.19,0.0000,1
39.688,1.0000,1.0000,1.2000,3.17,0.0000,1
39.788,1.0000,1.0000,1.2000,3.24,0.0000,1
39.894,1.0000,1.0000,1.2000,3.33,0.0000,1
40.004,1.0000,1.0000,1.2000,3.33,0.0000,1
40.108,1.0000,1.0000,1.2000,3.33,0.0000,1
40.216,1.0000,1.0000,1.2000,3.66,0.0000,1
40.326,1.0000,1.0000,1.2000,3.66,0.0000,1
40.430,1.0000,1.0000,1.2000,3.54,0.0000,1
40.537,1.0000,1.0000,1.2000,3.42,0.0000,1
40.642,1.0000,1.0000,1.2000,3.09,0.0000,1
40.747,1.0000,1.0000,1.2000,2.43,0.0000,1
40.859,1.0000,1.0000,1.2000,1.97,0.0000,1
40.963,1.0000,1.0000,1.2000,2.14,0.0000,1
41.076,1.0000,1.0000,1.2000,2.28,0.0000,1
41.183,1.0000,1.0000,1.2000,1.55,0.0000,1
41.285,1.0000,1.0000,1.2000,1.14,0.0000,1
41.390,1.0000,1.0000,1.2000,1.02,0.0000,1
41.503,1.0000,1.0000,1.2000,0.93,0.0000,1
41.612,1.0000,1.0000,1.2000,0.92,0.0000,1
41.717,1.0000,1.0000,1.2000,0.92,0.0000,1
41.823,1.0000,1.0000,1.2000,0.91,0.0000,1
41.940,1.0000,1.0000,1.2000,0.83,0.0000,1
