Time,OverstimulationLevel,AdaptedLevel,AdaptationMultiplier,HeadRotationSpeed,DiscomfortLevel,ActiveTriggers
9.375,0.0000,0.0000,1.1970,13.94,0.0000,0
9.479,0.0000,0.0000,1.1973,13.80,0.0000,0
9.593,0.0000,0.0000,1.1976,13.72,0.0000,0
9.712,0.0000,0.0000,1.1979,13.46,0.0000,0
9.826,0.0000,0.0000,1.1981,10.42,0.0000,0
9.927,0.0000,0.0000,1.1983,8.44,0.0000,0
10.029,0.0000,0.0000,1.1985,7.13,0.0000,0
10.145,0.0000,0.0000,1.1986,6.19,0.0000,0
10.262,0.0000,0.0000,1.1988,4.73,0.0000,0
10.364,0.0000,0.0000,1.1989,4.36,0.0000,0
10.480,0.0000,0.0000,1.1990,4.36,0.0000,0
10.598,0.0000,0.0000,1.1991,4.14,0.0000,0
10.717,0.0000,0.0000,1.1992,3.50,0.0000,0
10.834,0.0000,0.0000,1.1993,2.22,0.0000,0
10.951,0.0000,0.0000,1.1994,1.18,0.0000,0
11.067,0.0000,0.0000,1.1995,1.18,0.0000,0
11.185,0.0000,0.0000,1.1995,1.07,0.0000,0
11.302,0.0000,0.0000,1.1996,1.07,0.0000,0
11.404,0.0000,0.0000,1.1996,1.29,0.0000,0
11.505,0.0000,0.0000,1.1997,1.52,0.0000,0
11.613,0.0000,0.0000,1.1997,1.52,0.0000,0
11.719,0.0000,0.0000,1.1997,1.18,0.0000,0
11.824,0.0000,0.0000,1.1998,1.28,0.0000,0
11.933,0.0000,0.0000,1.1998,0.98,0.0000,0
12.036,0.0000,0.0000,1.1998,1.64,0.0000,0
12.144,0.0000,0.0000,1.1998,1.79,0.0000,0
12.244,0.0000,0.0000,1.1998,1.69,0.0000,0
12.353,0.0000,0.0000,1.1999,1.67,0.0000,0
12.456,0.0000,0.0000,1.1999,1.94,0.0000,0
12.573,0.0000,0.0000,1.1999,1.92,0.0000,0
12.688,0.0000,0.0000,1.1999,2.05,0.0000,0
12.803,0.0000,0.0000,1.1999,2.24,0.0000,0
12.919,0.0000,0.0000,1.1999,2.35,0.0000,0
13.032,0.0000,0.0000,1.1999,2.47,0.0000,0
13.146,0.0000,0.0000,1.1999,2.55,0.0000,0
13.246,0.0000,0.0000,1.1999,2.72,0.0000,0
13.358,0.0000,0.0000,1.1999,2.68,0.0000,0
13.459,0.0000,0.0000,1.2000,2.35,0.0000,0
13.570,0.0000,0.0000,1.2000,2.34,0.0000,0
13.684,0.0000,0.0000,1.2000,2.32,0.0000,0
13.796,0.0000,0.0000,1.2000,2.23,0.0000,0
13.907,0.0000,0.0000,1.2000,2.38,0.0000,0
14.022,0.0000,0.0000,1.2000,1.80,0.0000,0
14.136,0.0000,0.0000,1.2000,1.66,0.0000,0
14.247,0.0000,0.0000,1.2000,1.66,0.0000,0
14.361,0.0000,0.0000,1.2000,1.65,0.0000,0
14.473,0.0000,0.0000,1.2000,1.41,0.0000,0
14.586,0.0000,0.0000,1.2000,1.40,0.0000,0
14.697,0.0000,0.0000,1.2000,1.18,0.0000,0
14.805,0.0000,0.0000,1.2000,0.93,0.0000,0
14.913,0.0000,0.0000,1.2000,0.81,0.0000,0
15.019,0.0000,0.0000,1.2000,0.70,0.0000,0
15.123,0.0000,0.0000,1.2000,0.62,0.0000,0
15.228,0.0000,0.0000,1.2000,0.44,0.0000,0
15.333,0.0014,0.0017,1.2000,0.44,0.0000,1
15.440,0.0123,0.0147,1.2000,0.44,0.0000,1
15.546,0.0229,0.0275,1.2000,0.34,0.0000,1
15.656,0.0338,0.0405,1.2000,0.34,0.0000,1
15.761,0.0442,0.0530,1.2000,0.34,0.0000,1
15.868,0.0548,0.0658,1.2000,0.26,0.0000,1
15.974,0.0656,0.0787,1.2000,0.18,0.0000,1
16.078,0.0761,0.0913,1.2000,0.18,0.0000,1
16.185,0.0869,0.1043,1.2000,0.18,0.0000,1
16.293,0.0976,0.1171,1.2000,0.18,0.0000,1
16.397,0.1080,0.1296,1.2000,0.18,0.0000,1
16.501,0.1182,0.1418,1.2000,0.18,0.0000,1
16.602,0.1284,0.1541,1.2000,0.18,0.0000,1
16.713,0.1396,0.1676,1.2000,0.18,0.0000,1
16.824,0.1508,0.1809,1.2000,0.17,0.0000,1
16.936,0.1619,0.1943,1.2000,0.17,0.0000,1
17.045,0.1729,0.2075,1.2000,0.08,0.0000,1
17.158,0.1842,0.2210,1.2000,0.00,0.0000,1
17.270,0.1953,0.2344,1.2000,0.00,0.0000,1
17.381,0.2065,0.2478,1.2000,0.00,0.0000,1
17.492,0.2176,0.2611,1.2000,0.00,0.0000,1
17.605,0.2288,0.2745,1.2000,0.00,0.0000,1
17.716,0.2400,0.2879,1.2000,0.00,0.0000,1
17.826,0.2511,0.3014,1.2000,0.00,0.0000,1
17.939,0.2622,0.3146,1.2000,0.00,0.0000,1
18.050,0.2734,0.3281,1.2000,0.00,0.0000,1
18.162,0.2845,0.3414,1.2000,0.00,0.0000,1
18.273,0.2957,0.3548,1.2000,0.41,0.0000,1
18.384,0.3069,0.3683,1.2000,5.77,0.0000,1
18.496,0.3180,0.3816,1.2000,18.68,0.0000,1
18.607,0.3291,0.3949,1.2000,29.65,0.0000,1
18.717,0.3401,0.4073,1.1976,37.33,0.1221,1
18.829,0.3513,0.4182,1.1906,44.37,0.2395,1
18.940,0.3623,0.4273,1.1793,49.86,0.3310,1
19.051,0.3735,0.4357,1.1666,54.76,0.4127,1
19.162,0.3844,0.4420,1.1498,65.14,0.5857,1
19.272,0.3955,0.4457,1.1270,76.26,0.7710,1
19.386,0.4069,0.4471,1.0987,83.77,0.8962,1
19.497,0.4181,0.4474,1.0703,86.43,0.9405,1
19.611,0.4294,0.4475,1.0422,97.10,1.0000,1
19.723,0.4407,0.4477,1.0160,110.70,1.0000,1
19.834,0.4518,0.4487,0.9932,121.01,1.0000,1
19.935,0.4618,0.4502,0.9748,124.75,1.0000,1
20.040,0.4723,0.4520,0.9570,130.57,1.0000,1
20.154,0.4837,0.4548,0.9403,148.49,1.0000,1
20.264,0.4948,0.4578,0.9253,165.00,1.0000,1
20.375,0.5031,0.4588,0.9120,177.99,1.0000,1
20.487,0.5087,0.4579,0.9002,177.78,1.0000,1
20.591,0.5138,0.4575,0.8904,176.44,1.0000,1
20.702,0.5193,0.4574,0.8808,174.75,1.0000,1
20.819,0.5251,0.4579,0.8721,172.09,1.0000,1
20.929,0.5307,0.4587,0.8643,181.07,1.0000,1
21.043,0.5364,0.4601,0.8578,197.08,1.0000,1
21.155,0.5421,0.4614,0.8511,206.20,1.0000,1
21.266,0.5476,0.4631,0.8457,207.92,1.0000,1
21.378,0.5532,0.4652,0.8408,202.37,1.0000,1
21.489,0.5588,0.4674,0.8365,204.50,1.0000,1
21.600,0.5643,0.4698,0.8326,209.18,1.0000,1
21.712,0.5699,0.4726,0.8291,206.18,1.0000,1
21.824,0.5755,0.4754,0.8260,203.01,1.0000,1
21.935,0.5811,0.4784,0.8233,204.14,1.0000,1
22.046,0.5866,0.4815,0.8208,205.78,1.0000,1
22.157,0.5922,0.4848,0.8186,200.86,1.0000,1
22.271,0.5978,0.4882,0.8166,194.60,1.0000,1
22.379,0.6032,0.4916,0.8149,184.60,1.0000,1
22.488,0.6086,0.4950,0.8134,180.63,1.0000,1
22.593,0.6139,0.4985,0.8120,177.68,1.0000,1
22.700,0.6191,0.5020,0.8109,176.83,1.0000,1
22.802,0.6242,0.5055,0.8098,180.27,1.0000,1
22.902,0.6293,0.5090,0.8088,176.61,1.0000,1
23.011,0.6348,0.5129,0.8079,162.90,1.0000,1
23.117,0.6402,0.5167,0.8071,150.82,1.0000,1
23.217,0.6452,0.5203,0.8064,142.97,1.0000,1
23.326,0.6501,0.5239,0.8058,140.95,1.0000,1
23.438,0.6562,0.5283,0.8051,145.27,1.0000,1
23.549,0.6618,0.5325,0.8046,148.55,1.0000,1
23.662,0.6673,0.5366,0.8041,151.59,1.0000,1
23.773,0.6729,0.5408,0.8037,158.11,1.0000,1
23.882,0.6784,0.5450,0.8033,166.12,1.0000,1
23.985,0.6836,0.5489,0.8029,163.18,1.0000,1
24.096,0.6892,0.5531,0.8026,155.54,1.0000,1
24.203,0.6944,0.5572,0.8024,149.36,1.0000,1
24.315,0.7000,0.5615,0.8021,159.18,1.0000,1
24.427,0.7057,0.5659,0.8019,173.79,1.0000,1
24.538,0.7112,0.5702,0.8017,182.40,1.0000,1
24.639,0.7162,0.5741,0.8015,186.00,1.0000,1
24.749,0.7218,0.5784,0.8014,186.38,1.0000,1
24.850,0.7265,0.5821,0.8012,184.21,1.0000,1
24.952,0.7318,0.5862,0.8011,182.44,1.0000,1
25.055,0.7369,0.5903,0.8010,182.62,1.0000,1
25.157,0.7421,0.5944,0.8009,180.55,1.0000,1
25.258,0.7471,0.5983,0.8008,174.92,1.0000,1
25.373,0.7528,0.6028,0.8007,175.23,1.0000,1
25.475,0.7579,0.6068,0.8007,174.82,1.0000,1
25.576,0.7629,0.6108,0.8006,168.88,1.0000,1
25.692,0.7686,0.6153,0.8005,157.36,1.0000,1
25.806,0.7743,0.6198,0.8005,141.82,1.0000,1
25.907,0.7794,0.6239,0.8004,133.74,1.0000,1
26.008,0.7844,0.6278,0.8004,135.45,1.0000,1
26.119,0.7901,0.6323,0.8003,141.46,1.0000,1
26.227,0.7957,0.6368,0.8003,147.07,1.0000,1
26.332,0.8008,0.6409,0.8003,139.78,1.0000,1
26.432,0.8059,0.6449,0.8003,129.77,1.0000,1
26.544,0.8115,0.6494,0.8002,121.50,1.0000,1
26.655,0.8171,0.6538,0.8002,116.63,1.0000,1
26.766,0.8226,0.6583,0.8002,116.80,1.0000,1
26.878,0.8282,0.6627,0.8002,130.35,1.0000,1
26.989,0.8338,0.6671,0.8001,145.20,1.0000,1
27.090,0.8387,0.6711,0.8001,152.11,1.0000,1
27.202,0.8443,0.6756,0.8001,153.15,1.0000,1
27.315,0.8501,0.6802,0.8001,155.08,1.0000,1
27.425,0.8556,0.6845,0.8001,152.66,1.0000,1
27.531,0.8608,0.6887,0.8001,147.43,1.0000,1
27.639,0.8662,0.6930,0.8001,152.94,1.0000,1
27.744,0.8715,0.6973,0.8001,168.96,1.0000,1
27.852,0.8769,0.7016,0.8001,179.80,1.0000,1
27.964,0.8825,0.7061,0.8001,191.66,1.0000,1
28.075,0.8881,0.7105,0.8000,194.11,1.0000,1
28.185,0.8936,0.7149,0.8000,184.17,1.0000,1
28.297,0.8992,0.7194,0.8000,174.71,1.0000,1
28.408,0.9047,0.7238,0.8000,173.59,1.0000,1
28.521,0.9103,0.7283,0.8000,178.79,1.0000,1
28.632,0.9160,0.7328,0.8000,185.84,1.0000,1
28.743,0.9215,0.7372,0.8000,191.04,1.0000,1
28.853,0.9270,0.7416,0.8000,183.88,1.0000,1
28.954,0.9320,0.7456,0.8000,172.58,1.0000,1
29.068,0.9377,0.7502,0.8000,166.74,1.0000,1
29.175,0.9430,0.7544,0.8000,166.68,1.0000,1
29.280,0.9483,0.7587,0.8000,167.00,1.0000,1
29.395,0.9539,0.7632,0.8000,167.16,1.0000,1
29.509,0.9596,0.7677,0.8000,168.27,1.0000,1
29.611,0.9648,0.7718,0.8000,163.60,1.0000,1
29.718,0.9700,0.7760,0.8000,149.61,1.0000,1
29.834,0.9759,0.7808,0.8000,138.78,1.0000,1
29.941,0.9813,0.7850,0.8000,134.96,1.0000,1
30.050,0.9864,0.7891,0.8000,140.11,1.0000,1
30.163,0.9925,0.7940,0.8000,152.80,1.0000,1
30.275,0.9981,0.7985,0.8000,162.21,1.0000,1
30.385,1.0000,0.8000,0.8000,156.88,1.0000,1
30.497,1.0000,0.8000,0.8000,146.98,1.0000,1
30.610,1.0000,0.8000,0.8000,146.29,1.0000,1
30.721,1.0000,0.8000,0.8000,150.84,1.0000,1
30.832,1.0000,0.8000,0.8000,151.23,1.0000,1
30.943,1.0000,0.8000,0.8000,150.55,1.0000,1
31.055,1.0000,0.8000,0.8000,159.90,1.0000,1
31.166,1.0000,0.8000,0.8000,171.99,1.0000,1
31.277,1.0000,0.8000,0.8000,175.33,1.0000,1
31.388,1.0000,0.8000,0.8000,176.40,1.0000,1
31.499,1.0000,0.8000,0.8000,180.89,1.0000,1
31.610,1.0000,0.8000,0.8000,186.56,1.0000,1
31.721,1.0000,0.8000,0.8000,187.15,1.0000,1
31.833,1.0000,0.8000,0.8000,185.71,1.0000,1
31.944,1.0000,0.8000,0.8000,182.33,1.0000,1
32.056,1.0000,0.8000,0.8000,171.43,1.0000,1
32.167,1.0000,0.8000,0.8000,158.61,1.0000,1
32.280,1.0000,0.8000,0.8000,151.55,1.0000,1
32.390,1.0000,0.8000,0.8000,155.36,1.0000,1
32.501,1.0000,0.8000,0.8000,158.27,1.0000,1
32.614,1.0000,0.8000,0.8000,153.55,1.0000,1
32.725,1.0000,0.8000,0.8000,140.90,1.0000,1
32.836,1.0000,0.8000,0.8000,134.18,1.0000,1
32.948,1.0000,0.8000,0.8000,136.22,1.0000,1
33.060,1.0000,0.8000,0.8000,133.42,1.0000,1
33.170,1.0000,0.8000,0.8000,126.04,1.0000,1
33.281,1.0000,0.8000,0.8000,125.72,1.0000,1
33.393,1.0000,0.8000,0.8000,132.87,1.0000,1
33.506,1.0000,0.8000,0.8000,143.62,1.0000,1
33.617,1.0000,0.8000,0.8000,150.05,1.0000,1
33.728,1.0000,0.8000,0.8000,154.88,1.0000,1
33.842,1.0000,0.8000,0.8000,158.54,1.0000,1
33.951,1.0000,0.8000,0.8000,164.29,1.0000,1
34.063,1.0000,0.8000,0.8000,177.06,1.0000,1
34.173,1.0000,0.8000,0.8000,188.48,1.0000,1
34.283,1.0000,0.8000,0.8000,191.48,1.0000,1
34.395,1.0000,0.8000,0.8000,187.55,1.0000,1
34.505,1.0000,0.8000,0.8000,187.70,1.0000,1
34.618,1.0000,0.8000,0.8000,186.75,1.0000,1
34.730,1.0000,0.8000,0.8000,187.54,1.0000,1
34.840,1.0000,0.8000,0.8000,196.16,1.0000,1
34.952,1.0000,0.8000,0.8000,199.06,1.0000,1
35.063,1.0000,0.8000,0.8000,192.63,1.0000,1
35.174,1.0000,0.8000,0.8000,185.15,1.0000,1
35.286,1.0000,0.8000,0.8000,182.99,1.0000,1
35.399,1.0000,0.8000,0.8000,186.39,1.0000,1
35.510,1.0000,0.8000,0.8000,183.91,1.0000,1
35.622,1.0000,0.8000,0.8000,181.15,1.0000,1
35.729,1.0000,0.8000,0.8000,181.25,1.0000,1
35.839,1.0000,0.8000,0.8000,181.24,1.0000,1
35.949,1.0000,0.8000,0.8000,172.36,1.0000,1
36.053,1.0000,0.8000,0.8000,168.75,1.0000,1
36.164,1.0000,0.8000,0.8000,176.28,1.0000,1
36.277,1.0000,0.8000,0.8000,185.62,1.0000,1
36.386,1.0000,0.8000,0.8000,190.02,1.0000,1
36.498,1.0000,0.8000,0.8000,191.67,1.0000,1
36.611,1.0000,0.8000,0.8000,200.94,1.0000,1
36.722,1.0000,0.8000,0.8000,215.62,1.0000,1
36.834,1.0000,0.8000,0.8000,213.79,1.0000,1
36.935,1.0000,0.8000,0.8000,212.26,1.0000,1
37.042,1.0000,0.8000,0.8000,215.04,1.0000,1
37.153,1.0000,0.8000,0.8000,219.26,1.0000,1
37.264,1.0000,0.8000,0.8000,219.51,1.0000,1
37.374,1.0000,0.8000,0.8000,208.35,1.0000,1
37.476,1.0000,0.8000,0.8000,199.72,1.0000,1
37.590,1.0000,0.8000,0.8000,194.27,1.0000,1
37.698,1.0000,0.8000,0.8000,188.46,1.0000,1
37.805,1.0000,0.8000,0.8000,181.41,1.0000,1
37.909,1.0000,0.8000,0.8000,185.02,1.0000,1
38.013,1.0000,0.8000,0.8000,191.62,1.0000,1
38.114,1.0000,0.8000,0.8000,189.65,1.0000,1
38.224,1.0000,0.8000,0.8000,189.06,1.0000,1
38.340,1.0000,0.8000,0.8000,187.69,1.0000,1
38.446,1.0000,0.8000,0.8000,185.54,1.0000,1
38.558,1.0000,0.8000,0.8000,177.03,1.0000,1
38.669,1.0000,0.8000,0.8000,166.53,1.0000,1
38.781,1.0000,0.8000,0.8000,164.92,1.0000,1
38.893,1.0000,0.8000,0.8000,160.98,1.0000,1
39.004,1.0000,0.8000,0.8000,154.79,1.0000,1
39.116,1.0000,0.8000,0.8000,154.65,1.0000,1
39.226,1.0000,0.8000,0.8000,156.24,1.0000,1
39.339,1.0000,0.8000,0.8000,155.51,1.0000,1
39.449,1.0000,0.8000,0.8000,155.98,1.0000,1
39.562,1.0000,0.8000,0.8000,164.21,1.0000,1
39.674,1.0000,0.8000,0.8000,176.54,1.0000,1
39.784,1.0000,0.8000,0.8000,191.82,1.0000,1
39.899,1.0000,0.8000,0.8000,193.67,1.0000,1
39.999,1.0000,0.8000,0.8000,186.46,1.0000,1
40.105,1.0000,0.8000,0.8000,185.60,1.0000,1
40.217,1.0000,0.8000,0.8000,186.63,1.0000,1
40.328,1.0000,0.8000,0.8000,186.40,1.0000,1
40.440,1.0000,0.8000,0.8000,189.27,1.0000,1
40.551,1.0000,0.8000,0.8000,198.67,1.0000,1
40.662,1.0000,0.8000,0.8000,208.90,1.0000,1
40.773,1.0000,0.8000,0.8000,211.51,1.0000,1
40.885,1.0000,0.8000,0.8000,212.69,1.0000,1
40.997,1.0000,0.8000,0.8000,210.75,1.0000,1
41.110,1.0000,0.8000,0.8000,206.37,1.0000,1
41.211,1.0000,0.8000,0.8000,205.00,1.0000,1
41.313,1.0000,0.8000,0.8000,208.47,1.0000,1
41.417,1.0000,0.8000,0.8000,212.05,1.0000,1
41.523,1.0000,0.8000,0.8000,202.65,1.0000,1
41.627,1.0000,0.8000,0.8000,189.23,1.0000,1
41.732,1.0000,0.8000,0.8000,175.38,1.0000,1
41.840,1.0000,0.8000,0.8000,169.58,1.0000,1
41.944,1.0000,0.8000,0.8000,169.53,1.0000,1
42.047,1.0000,0.8000,0.8000,159.78,1.0000,1
42.148,1.0000,0.8000,0.8000,148.95,1.0000,1
42.259,1.0000,0.8000,0.8000,144.32,1.0000,1
42.359,1.0000,0.8000,0.8000,150.38,1.0000,1
42.472,1.0000,0.8000,0.8000,160.02,1.0000,1
42.582,1.0000,0.8000,0.8000,161.21,1.0000,1
42.694,1.0000,0.8000,0.8000,148.53,1.0000,1
42.805,1.0000,0.8000,0.8000,140.58,1.0000,1
42.916,1.0000,0.8000,0.8000,141.42,1.0000,1
43.028,1.0000,0.8000,0.8000,142.49,1.0000,1
43.137,1.0000,0.8000,0.8000,149.02,1.0000,1
43.250,1.0000,0.8000,0.8000,151.82,1.0000,1
43.362,1.0000,0.8000,0.8000,150.09,1.0000,1
43.474,1.0000,0.8000,0.8000,146.95,1.0000,1
43.586,1.0000,0.8000,0.8000,157.72,1.0000,1
43.697,1.0000,0.8000,0.8000,167.44,1.0000,1
43.808,1.0000,0.8000,0.8000,174.99,1.0000,1
43.913,1.0000,0.8000,0.8000,182.06,1.0000,1
44.018,1.0000,0.8000,0.8000,187.63,1.0000,1
44.133,1.0000,0.8000,0.8000,191.73,1.0000,1
44.248,1.0000,0.8000,0.8000,182.59,1.0000,1
44.363,1.0000,0.8000,0.8000,166.89,1.0000,1
44.468,1.0000,0.8000,0.8000,158.33,1.0000,1
44.581,1.0000,0.8000,0.8000,152.72,1.0000,1
44.685,1.0000,0.8000,0.8000,153.84,1.0000,1
44.797,1.0000,0.8000,0.8000,160.77,1.0000,1
44.909,1.0000,0.8000,0.8000,164.69,1.0000,1
45.020,1.0000,0.8000,0.8000,173.51,1.0000,1
45.130,1.0000,0.8000,0.8000,174.02,1.0000,1
45.242,1.0000,0.8000,0.8000,169.75,1.0000,1
45.352,1.0000,0.8000,0.8000,170.92,1.0000,1
45.453,1.0000,0.8000,0.8000,171.84,1.0000,1
45.561,1.0000,0.8000,0.8000,166.82,1.0000,1
45.672,1.0000,0.8000,0.8000,159.73,1.0000,1
45.784,1.0000,0.8000,0.8000,153.98,1.0000,1
45.897,1.0000,0.8000,0.8000,143.44,1.0000,1
46.008,1.0000,0.8000,0.8000,140.31,1.0000,1
46.120,1.0000,0.8000,0.8000,145.33,1.0000,1
46.231,1.0000,0.8000,0.8000,155.03,1.0000,1
46.342,1.0000,0.8000,0.8000,162.12,1.0000,1
46.443,1.0000,0.8000,0.8000,162.20,1.0000,1
46.557,1.0000,0.8000,0.8000,156.42,1.0000,1
46.662,1.0000,0.8000,0.8000,157.34,1.0000,1
46.774,1.0000,0.8000,0.8000,159.94,1.0000,1
46.886,1.0000,0.8000,0.8000,163.67,1.0000,1
46.996,1.0000,0.8000,0.8000,157.54,1.0000,1
47.106,1.0000,0.8000,0.8000,151.73,1.0000,1
47.218,1.0000,0.8000,0.8000,157.72,1.0000,1
47.330,1.0000,0.8000,0.8000,158.28,1.0000,1
47.440,1.0000,0.8000,0.8000,155.20,1.0000,1
47.540,1.0000,0.8000,0.8000,152.22,1.0000,1
47.655,1.0000,0.8000,0.8000,150.84,1.0000,1
47.789,1.0000,0.8000,0.8000,149.23,1.0000,1
47.893,1.0000,0.8000,0.8000,148.34,1.0000,1
48.011,1.0000,0.8000,0.8000,152.39,1.0000,1
48.115,1.0000,0.8000,0.8000,150.33,1.0000,1
48.235,1.0000,0.8000,0.8000,142.16,1.0000,1
48.342,1.0000,0.8000,0.8000,136.44,1.0000,1
48.463,1.0000,0.8000,0.8000,133.72,1.0000,1
48.577,1.0000,0.8000,0.8000,138.11,1.0000,1
48.681,1.0000,0.8000,0.8000,137.34,1.0000,1
48.796,1.0000,0.8000,0.8000,127.66,1.0000,1
48.901,1.0000,0.8000,0.8000,116.80,1.0000,1
49.016,1.0000,0.8000,0.8000,114.83,1.0000,1
