Time,OverstimulationLevel,AdaptedLevel,AdaptationMultiplier,HeadRotationSpeed,DiscomfortLevel,ActiveTriggers
7.121,0.0000,0.0000,1.1994,2.56,0.0000,0
7.229,0.0000,0.0000,1.1995,2.45,0.0000,0
7.334,0.0000,0.0000,1.1995,2.45,0.0000,0
7.445,0.0000,0.0000,1.1996,2.40,0.0000,0
7.547,0.0000,0.0000,1.1996,1.07,0.0000,0
7.654,0.0000,0.0000,1.1997,1.53,0.0000,0
7.759,0.0000,0.0000,1.1997,1.53,0.0000,0
7.869,0.0000,0.0000,1.1997,1.53,0.0000,0
7.972,0.0000,0.0000,1.1998,1.52,0.0000,0
8.077,0.0000,0.0000,1.1998,2.33,0.0000,0
8.182,0.0000,0.0000,1.1998,3.03,0.0000,0
8.290,0.0000,0.0000,1.1998,3.45,0.0000,0
8.394,0.0000,0.0000,1.1998,3.64,0.0000,0
8.500,0.0000,0.0000,1.1999,4.25,0.0000,0
8.601,0.0000,0.0000,1.1999,4.15,0.0000,0
8.705,0.0000,0.0000,1.1999,4.48,0.0000,0
8.807,0.0000,0.0000,1.1999,5.33,0.0000,0
8.920,0.0000,0.0000,1.1999,5.51,0.0000,0
9.037,0.0000,0.0000,1.1999,5.95,0.0000,0
9.149,0.0000,0.0000,1.1999,6.36,0.0000,0
9.266,0.0000,0.0000,1.1999,6.42,0.0000,0
9.379,0.0000,0.0000,1.1999,6.34,0.0000,0
9.491,0.0000,0.0000,1.1999,6.27,0.0000,0
9.604,0.0000,0.0000,1.2000,6.11,0.0000,0
9.717,0.0000,0.0000,1.2000,5.78,0.0000,0
9.830,0.0000,0.0000,1.2000,5.73,0.0000,0
9.941,0.0000,0.0000,1.2000,5.98,0.0000,0
10.052,0.0000,0.0000,1.2000,5.49,0.0000,0
10.163,0.0000,0.0000,1.2000,4.52,0.0000,0
10.277,0.0000,0.0000,1.2000,4.01,0.0000,0
10.387,0.0000,0.0000,1.2000,3.80,0.0000,0
10.499,0.0000,0.0000,1.2000,3.26,0.0000,0
10.611,0.0000,0.0000,1.2000,3.30,0.0000,0
10.722,0.0000,0.0000,1.2000,3.07,0.0000,0
10.836,0.0000,0.0000,1.2000,2.21,0.0000,0
10.950,0.0000,0.0000,1.2000,1.67,0.0000,0
11.062,0.0000,0.0000,1.2000,1.12,0.0000,0
11.176,0.0000,0.0000,1.2000,0.69,0.0000,0
11.289,0.0000,0.0000,1.2000,1.01,0.0000,0
11.398,0.0000,0.0000,1.2000,1.11,0.0000,0
11.514,0.0000,0.0000,1.2000,1.11,0.0000,0
11.617,0.0000,0.0000,1.2000,1.10,0.0000,0
11.717,0.0000,0.0000,1.2000,1.10,0.0000,0
11.833,0.0000,0.0000,1.2000,1.09,0.0000,0
11.936,0.0000,0.0000,1.2000,0.80,0.0000,0
12.038,0.0000,0.0000,1.2000,0.80,0.0000,0
12.153,0.0000,0.0000,1.2000,0.79,0.0000,0
12.269,0.0000,0.0000,1.2000,0.87,0.0000,0
12.372,0.0000,0.0000,1.2000,0.87,0.0000,0
12.485,0.0000,0.0000,1.2000,0.87,0.0000,0
12.586,0.0000,0.0000,1.2000,0.79,0.0000,0
12.695,0.0000,0.0000,1.2000,0.67,0.0000,0
12.797,0.0000,0.0000,1.2000,0.58,0.0000,0
12.908,0.0000,0.0000,1.2000,0.57,0.0000,0
13.020,0.0000,0.0000,1.2000,0.57,0.0000,0
13.132,0.0000,0.0000,1.2000,0.57,0.0000,0
13.246,0.0000,0.0000,1.2000,0.36,0.0000,0
13.360,0.0000,0.0000,1.2000,0.17,0.0000,0
13.472,0.0000,0.0000,1.2000,0.17,0.0000,0
13.584,0.0000,0.0000,1.2000,0.37,0.0000,0
13.692,0.0000,0.0000,1.2000,0.37,0.0000,0
13.804,0.0000,0.0000,1.2000,0.37,0.0000,0
13.911,0.0000,0.0000,1.2000,0.36,0.0000,0
14.015,0.0000,0.0000,1.2000,0.36,0.0000,0
14.122,0.0000,0.0000,1.2000,0.36,0.0000,0
14.230,0.0077,0.0092,1.2000,0.99,0.0000,1
14.340,0.0186,0.0223,1.2000,1.36,0.0000,1
14.447,0.0293,0.0352,1.2000,1.57,0.0000,1
14.553,0.0402,0.0483,1.2000,1.66,0.0000,1
14.664,0.0510,0.0612,1.2000,1.65,0.0000,1
14.766,0.0614,0.0736,1.2000,1.65,0.0000,1
14.871,0.0720,0.0864,1.2000,1.64,0.0000,1
14.977,0.0825,0.0990,1.2000,1.74,0.0000,1
15.079,0.0927,0.1112,1.2000,1.72,0.0000,1
15.186,0.1034,0.1241,1.2000,1.72,0.0000,1
15.291,0.1140,0.1367,1.2000,1.64,0.0000,1
15.394,0.1243,0.1491,1.2000,1.63,0.0000,1
15.497,0.1345,0.1614,1.2000,1.62,0.0000,1
15.602,0.1452,0.1742,1.2000,1.43,0.0000,1
15.705,0.1554,0.1864,1.2000,1.42,0.0000,1
15.808,0.1656,0.1987,1.2000,1.42,0.0000,1
15.909,0.1757,0.2108,1.2000,1.41,0.0000,1
16.013,0.1861,0.2233,1.2000,1.41,0.0000,1
16.125,0.1973,0.2368,1.2000,1.41,0.0000,1
16.234,0.2080,0.2496,1.2000,0.74,0.0000,1
16.349,0.2195,0.2634,1.2000,0.39,0.0000,1
16.449,0.2297,0.2757,1.2000,0.18,0.0000,1
16.549,0.2397,0.2877,1.2000,0.09,0.0000,1
16.657,0.2504,0.3005,1.2000,0.09,0.0000,1
16.769,0.2618,0.3141,1.2000,0.09,0.0000,1
16.881,0.2730,0.3275,1.2000,0.09,0.0000,1
16.992,0.2841,0.3409,1.2000,0.00,0.0000,1
17.104,0.2953,0.3543,1.2000,0.00,0.0000,1
17.215,0.3064,0.3677,1.2000,0.00,0.0000,1
17.327,0.3176,0.3811,1.2000,0.00,0.0000,1
17.438,0.3287,0.3945,1.2000,0.00,0.0000,1
17.549,0.3398,0.4078,1.2000,0.00,0.0000,1
17.661,0.3510,0.4212,1.2000,0.00,0.0000,1
17.772,0.3621,0.4346,1.2000,0.00,0.0000,1
17.884,0.3733,0.4480,1.2000,0.00,0.0000,1
17.995,0.3844,0.4613,1.2000,0.00,0.0000,1
18.107,0.3956,0.4747,1.2000,0.00,0.0000,1
18.218,0.4067,0.4880,1.2000,0.00,0.0000,1
18.330,0.4179,0.5015,1.2000,0.00,0.0000,1
18.441,0.4290,0.5148,1.2000,0.21,0.0000,1
18.552,0.4401,0.5281,1.2000,5.13,0.0000,1
18.664,0.4512,0.5415,1.2000,15.53,0.0000,1
18.773,0.4622,0.5547,1.2000,26.21,0.0000,1
18.880,0.4727,0.5664,1.1984,37.02,0.1171,1
18.984,0.4829,0.5757,1.1923,42.46,0.2077,1
19.088,0.4934,0.5842,1.1840,46.32,0.2720,1
19.189,0.5019,0.5886,1.1726,53.25,0.3875,1
19.303,0.5076,0.5872,1.1568,59.86,0.4977,1
19.422,0.5134,0.5849,1.1392,62.31,0.5385,1
19.524,0.5186,0.5821,1.1225,66.96,0.6159,1
19.634,0.5241,0.5778,1.1026,74.32,0.7387,1
19.741,0.5294,0.5715,1.0794,82.82,0.8804,1
19.855,0.5352,0.5623,1.0505,92.70,1.0000,1
19.962,0.5407,0.5535,1.0236,111.43,1.0000,1
20.069,0.5460,0.5465,1.0008,130.60,1.0000,1
20.181,0.5517,0.5402,0.9793,148.96,1.0000,1
20.291,0.5572,0.5351,0.9604,162.46,1.0000,1
20.403,0.5628,0.5310,0.9435,167.79,1.0000,1
20.512,0.5682,0.5275,0.9283,174.17,1.0000,1
20.625,0.5739,0.5248,0.9146,171.79,1.0000,1
20.736,0.5794,0.5229,0.9024,164.07,1.0000,1
20.848,0.5850,0.5216,0.8916,160.49,1.0000,1
20.957,0.5905,0.5208,0.8820,164.28,1.0000,1
21.059,0.5955,0.5206,0.8741,169.38,1.0000,1
21.159,0.6005,0.5207,0.8671,165.56,1.0000,1
21.269,0.6061,0.5212,0.8599,163.61,1.0000,1
21.380,0.6116,0.5221,0.8536,174.62,1.0000,1
21.488,0.6170,0.5233,0.8481,184.07,1.0000,1
21.599,0.6226,0.5248,0.8430,181.17,1.0000,1
21.711,0.6282,0.5267,0.8384,182.78,1.0000,1
21.824,0.6339,0.5288,0.8343,193.82,1.0000,1
21.934,0.6393,0.5311,0.8306,199.98,1.0000,1
22.037,0.6443,0.5334,0.8278,196.99,1.0000,1
22.137,0.6494,0.5358,0.8251,187.05,1.0000,1
22.239,0.6545,0.5384,0.8226,175.94,1.0000,1
22.350,0.6600,0.5414,0.8202,175.25,1.0000,1
22.465,0.6656,0.5446,0.8181,178.10,1.0000,1
22.566,0.6709,0.5476,0.8163,173.99,1.0000,1
22.667,0.6758,0.5506,0.8148,175.22,1.0000,1
22.771,0.6809,0.5538,0.8133,180.08,1.0000,1
22.887,0.6866,0.5575,0.8119,179.17,1.0000,1
22.993,0.6919,0.5609,0.8107,173.22,1.0000,1
23.109,0.6979,0.5649,0.8094,175.27,1.0000,1
23.219,0.7036,0.5688,0.8084,192.11,1.0000,1
23.326,0.7089,0.5725,0.8075,198.80,1.0000,1
23.439,0.7146,0.5765,0.8067,202.14,1.0000,1
23.548,0.7201,0.5804,0.8060,206.78,1.0000,1
23.660,0.7256,0.5844,0.8054,207.76,1.0000,1
23.771,0.7312,0.5885,0.8048,200.46,1.0000,1
23.882,0.7368,0.5926,0.8043,184.87,1.0000,1
23.994,0.7423,0.5967,0.8038,170.70,1.0000,1
24.106,0.7479,0.6009,0.8034,173.13,1.0000,1
24.219,0.7535,0.6051,0.8031,186.39,1.0000,1
24.329,0.7591,0.6094,0.8027,201.38,1.0000,1
24.440,0.7646,0.6136,0.8025,211.31,1.0000,1
24.551,0.7700,0.6177,0.8022,220.75,1.0000,1
24.670,0.7758,0.6221,0.8020,225.24,1.0000,1
24.788,0.7818,0.6268,0.8017,220.87,1.0000,1
24.895,0.7871,0.6309,0.8016,220.31,1.0000,1
25.005,0.7927,0.6353,0.8014,223.40,1.0000,1
25.110,0.7980,0.6394,0.8013,221.52,1.0000,1
25.212,0.8030,0.6433,0.8011,206.96,1.0000,1
25.313,0.8081,0.6473,0.8010,195.42,1.0000,1
25.418,0.8134,0.6515,0.8009,185.51,1.0000,1
25.530,0.8188,0.6557,0.8008,180.82,1.0000,1
25.634,0.8241,0.6599,0.8007,181.62,1.0000,1
25.751,0.8300,0.6646,0.8007,181.74,1.0000,1
25.856,0.8354,0.6688,0.8006,188.37,1.0000,1
25.969,0.8411,0.6733,0.8005,203.82,1.0000,1
26.082,0.8467,0.6778,0.8005,211.37,1.0000,1
26.193,0.8523,0.6822,0.8004,204.53,1.0000,1
26.305,0.8579,0.6866,0.8004,189.65,1.0000,1
26.417,0.8635,0.6911,0.8003,172.24,1.0000,1
26.529,0.8691,0.6955,0.8003,161.23,1.0000,1
26.639,0.8746,0.6999,0.8003,162.88,1.0000,1
26.752,0.8803,0.7044,0.8002,158.68,1.0000,1
26.862,0.8857,0.7088,0.8002,158.37,1.0000,1
26.974,0.8914,0.7133,0.8002,160.60,1.0000,1
27.087,0.8969,0.7177,0.8002,162.41,1.0000,1
27.197,0.9024,0.7221,0.8002,163.66,1.0000,1
27.309,0.9080,0.7265,0.8001,161.99,1.0000,1
27.420,0.9136,0.7310,0.8001,167.97,1.0000,1
27.532,0.9193,0.7355,0.8001,175.26,1.0000,1
27.643,0.9248,0.7399,0.8001,182.69,1.0000,1
27.750,0.9300,0.7441,0.8001,188.86,1.0000,1
27.865,0.9356,0.7485,0.8001,182.21,1.0000,1
27.981,0.9415,0.7532,0.8001,172.15,1.0000,1
28.094,0.9473,0.7579,0.8001,170.20,1.0000,1
28.198,0.9525,0.7620,0.8001,178.55,1.0000,1
28.311,0.9582,0.7666,0.8000,189.59,1.0000,1
28.423,0.9638,0.7711,0.8000,199.44,1.0000,1
28.533,0.9693,0.7755,0.8000,199.15,1.0000,1
28.645,0.9749,0.7799,0.8000,194.76,1.0000,1
28.757,0.9805,0.7844,0.8000,208.58,1.0000,1
28.869,0.9861,0.7889,0.8000,221.04,1.0000,1
28.979,0.9916,0.7933,0.8000,226.01,1.0000,1
29.086,0.9968,0.7975,0.8000,227.86,1.0000,1
29.187,1.0000,0.8000,0.8000,230.66,1.0000,1
29.295,1.0000,0.8000,0.8000,235.51,1.0000,1
29.396,1.0000,0.8000,0.8000,232.23,1.0000,1
29.499,1.0000,0.8000,0.8000,217.85,1.0000,1
29.602,1.0000,0.8000,0.8000,203.45,1.0000,1
29.712,1.0000,0.8000,0.8000,189.15,1.0000,1
29.822,1.0000,0.8000,0.8000,188.54,1.0000,1
29.926,1.0000,0.8000,0.8000,190.99,1.0000,1
30.031,1.0000,0.8000,0.8000,187.32,1.0000,1
30.136,1.0000,0.8000,0.8000,173.62,1.0000,1
30.239,1.0000,0.8000,0.8000,165.32,1.0000,1
30.345,1.0000,0.8000,0.8000,165.22,1.0000,1
30.455,1.0000,0.8000,0.8000,172.01,1.0000,1
30.568,1.0000,0.8000,0.8000,182.26,1.0000,1
30.678,1.0000,0.8000,0.8000,183.77,1.0000,1
30.789,1.0000,0.8000,0.8000,171.59,1.0000,1
30.899,1.0000,0.8000,0.8000,160.25,1.0000,1
31.013,1.0000,0.8000,0.8000,153.21,1.0000,1
31.123,1.0000,0.8000,0.8000,145.14,1.0000,1
31.233,1.0000,0.8000,0.8000,146.18,1.0000,1
31.346,1.0000,0.8000,0.8000,150.34,1.0000,1
31.457,1.0000,0.8000,0.8000,154.86,1.0000,1
31.567,1.0000,0.8000,0.8000,158.81,1.0000,1
31.667,1.0000,0.8000,0.8000,158.68,1.0000,1
31.778,1.0000,0.8000,0.8000,160.34,1.0000,1
31.888,1.0000,0.8000,0.8000,164.93,1.0000,1
31.989,1.0000,0.8000,0.8000,166.54,1.0000,1
32.104,1.0000,0.8000,0.8000,164.91,1.0000,1
32.209,1.0000,0.8000,0.8000,163.23,1.0000,1
32.321,1.0000,0.8000,0.8000,162.44,1.0000,1
32.434,1.0000,0.8000,0.8000,161.81,1.0000,1
32.545,1.0000,0.8000,0.8000,162.03,1.0000,1
32.656,1.0000,0.8000,0.8000,162.23,1.0000,1
32.762,1.0000,0.8000,0.8000,162.16,1.0000,1
32.867,1.0000,0.8000,0.8000,162.82,1.0000,1
32.976,1.0000,0.8000,0.8000,171.70,1.0000,1
33.088,1.0000,0.8000,0.8000,187.78,1.0000,1
33.198,1.0000,0.8000,0.8000,197.84,1.0000,1
33.309,1.0000,0.8000,0.8000,196.56,1.0000,1
33.421,1.0000,0.8000,0.8000,189.92,1.0000,1
33.532,1.0000,0.8000,0.8000,183.85,1.0000,1
33.643,1.0000,0.8000,0.8000,194.65,1.0000,1
33.756,1.0000,0.8000,0.8000,208.41,1.0000,1
33.868,1.0000,0.8000,0.8000,218.42,1.0000,1
33.982,1.0000,0.8000,0.8000,226.22,1.0000,1
34.088,1.0000,0.8000,0.8000,229.07,1.0000,1
34.199,1.0000,0.8000,0.8000,232.95,1.0000,1
34.306,1.0000,0.8000,0.8000,233.87,1.0000,1
34.411,1.0000,0.8000,0.8000,225.92,1.0000,1
34.521,1.0000,0.8000,0.8000,213.16,1.0000,1
34.632,1.0000,0.8000,0.8000,201.41,1.0000,1
34.742,1.0000,0.8000,0.8000,201.34,1.0000,1
34.843,1.0000,0.8000,0.8000,209.81,1.0000,1
34.947,1.0000,0.8000,0.8000,208.77,1.0000,1
35.054,1.0000,0.8000,0.8000,199.85,1.0000,1
35.170,1.0000,0.8000,0.8000,185.06,1.0000,1
35.273,1.0000,0.8000,0.8000,183.19,1.0000,1
35.384,1.0000,0.8000,0.8000,192.94,1.0000,1
35.497,1.0000,0.8000,0.8000,210.98,1.0000,1
35.607,1.0000,0.8000,0.8000,220.72,1.0000,1
35.718,1.0000,0.8000,0.8000,207.30,1.0000,1
35.829,1.0000,0.8000,0.8000,186.95,1.0000,1
35.941,1.0000,0.8000,0.8000,177.62,1.0000,1
36.054,1.0000,0.8000,0.8000,185.15,1.0000,1
36.164,1.0000,0.8000,0.8000,203.67,1.0000,1
36.265,1.0000,0.8000,0.8000,209.34,1.0000,1
36.373,1.0000,0.8000,0.8000,204.70,1.0000,1
36.474,1.0000,0.8000,0.8000,203.37,1.0000,1
36.578,1.0000,0.8000,0.8000,214.34,1.0000,1
36.690,1.0000,0.8000,0.8000,229.69,1.0000,1
36.792,1.0000,0.8000,0.8000,238.87,1.0000,1
36.901,1.0000,0.8000,0.8000,240.78,1.0000,1
37.013,1.0000,0.8000,0.8000,230.31,1.0000,1
37.125,1.0000,0.8000,0.8000,230.13,1.0000,1
37.236,1.0000,0.8000,0.8000,232.75,1.0000,1
37.348,1.0000,0.8000,0.8000,222.55,1.0000,1
37.459,1.0000,0.8000,0.8000,213.32,1.0000,1
37.571,1.0000,0.8000,0.8000,206.34,1.0000,1
37.683,1.0000,0.8000,0.8000,207.34,1.0000,1
37.792,1.0000,0.8000,0.8000,214.76,1.0000,1
37.903,1.0000,0.8000,0.8000,210.38,1.0000,1
38.015,1.0000,0.8000,0.8000,198.18,1.0000,1
38.125,1.0000,0.8000,0.8000,183.11,1.0000,1
38.237,1.0000,0.8000,0.8000,162.05,1.0000,1
38.349,1.0000,0.8000,0.8000,157.39,1.0000,1
38.460,1.0000,0.8000,0.8000,153.59,1.0000,1
38.571,1.0000,0.8000,0.8000,144.08,1.0000,1
38.683,1.0000,0.8000,0.8000,127.88,1.0000,1
38.789,1.0000,0.8000,0.8000,111.27,1.0000,1
38.898,1.0000,0.8000,0.8000,92.05,1.0000,1
39.002,1.0000,0.8007,0.8007,87.69,0.9615,1
39.108,1.0000,0.8026,0.8026,85.65,0.9275,1
39.220,1.0000,0.8072,0.8072,79.58,0.8264,1
39.320,1.0000,0.8129,0.8129,77.53,0.7921,1
39.427,1.0000,0.8220,0.8220,71.35,0.6892,1
39.535,1.0000,0.8347,0.8347,60.84,0.5141,1
39.642,1.0000,0.8554,0.8554,48.51,0.3084,1
39.750,1.0000,0.8835,0.8835,36.15,0.1025,1
39.852,1.0000,0.9125,0.9125,28.28,0.0000,1
