Time,OverstimulationLevel,AdaptedLevel,AdaptationMultiplier,HeadRotationSpeed,DiscomfortLevel,ActiveTriggers
15.610,0.1410,0.1692,1.2000,0.00,0.0000,1
15.713,0.1513,0.1816,1.2000,0.00,0.0000,1
15.820,0.1619,0.1943,1.2000,0.00,0.0000,1
15.925,0.1724,0.2068,1.2000,0.00,0.0000,1
16.031,0.1831,0.2197,1.2000,0.00,0.0000,1
16.135,0.1937,0.2324,1.2000,0.00,0.0000,1
16.240,0.2040,0.2448,1.2000,0.00,0.0000,1
16.347,0.2148,0.2578,1.2000,0.00,0.0000,1
16.454,0.2255,0.2706,1.2000,0.00,0.0000,1
16.559,0.2359,0.2830,1.2000,0.00,0.0000,1
16.671,0.2472,0.2966,1.2000,0.00,0.0000,1
16.782,0.2583,0.3100,1.2000,0.00,0.0000,1
16.893,0.2695,0.3234,1.2000,0.00,0.0000,1
17.005,0.2806,0.3367,1.2000,0.00,0.0000,1
17.116,0.2918,0.3501,1.2000,0.00,0.0000,1
17.228,0.3029,0.3635,1.2000,0.00,0.0000,1
17.339,0.3140,0.3768,1.2000,0.00,0.0000,1
17.451,0.3252,0.3902,1.2000,0.00,0.0000,1
17.562,0.3363,0.4035,1.2000,0.00,0.0000,1
17.673,0.3475,0.4170,1.2000,0.00,0.0000,1
17.785,0.3586,0.4303,1.2000,0.00,0.0000,1
17.896,0.3698,0.4437,1.2000,0.00,0.0000,1
18.007,0.3809,0.4570,1.2000,0.00,0.0000,1
18.119,0.3920,0.4704,1.2000,0.00,0.0000,1
18.230,0.4031,0.4838,1.2000,0.00,0.0000,1
18.342,0.4143,0.4971,1.2000,0.12,0.0000,1
18.453,0.4255,0.5106,1.2000,0.21,0.0000,1
18.564,0.4366,0.5239,1.2000,0.21,0.0000,1
18.676,0.4477,0.5373,1.2000,0.21,0.0000,1
18.787,0.4589,0.5506,1.2000,0.21,0.0000,1
18.899,0.4700,0.5640,1.2000,0.21,0.0000,1
19.010,0.4811,0.5774,1.2000,0.21,0.0000,1
19.121,0.4922,0.5907,1.2000,0.21,0.0000,1
19.233,0.5020,0.6024,1.2000,0.21,0.0000,1
19.344,0.5076,0.6091,1.2000,0.21,0.0000,1
19.456,0.5132,0.6158,1.2000,0.21,0.0000,1
19.567,0.5188,0.6225,1.2000,0.21,0.0000,1
19.678,0.5243,0.6291,1.2000,0.21,0.0000,1
19.790,0.5299,0.6358,1.2000,0.21,0.0000,1
19.906,0.5354,0.6425,1.2000,0.21,0.0000,1
20.013,0.5410,0.6492,1.2000,0.21,0.0000,1
20.124,0.5466,0.6559,1.2000,0.21,0.0000,1
20.235,0.5521,0.6626,1.2000,0.87,0.0000,1
20.346,0.5577,0.6692,1.2000,0.75,0.0000,1
20.458,0.5633,0.6759,1.2000,0.66,0.0000,1
20.569,0.5688,0.6826,1.2000,0.66,0.0000,1
20.681,0.5744,0.6893,1.2000,0.66,0.0000,1
20.792,0.5800,0.6960,1.2000,0.66,0.0000,1
20.903,0.5855,0.7027,1.2000,0.77,0.0000,1
21.014,0.5911,0.7094,1.2000,0.77,0.0000,1
21.126,0.5967,0.7160,1.2000,0.77,0.0000,1
21.238,0.6022,0.7227,1.2000,0.77,0.0000,1
21.349,0.6078,0.7293,1.2000,0.77,0.0000,1
21.460,0.6134,0.7361,1.2000,0.77,0.0000,1
21.572,0.6190,0.7428,1.2000,0.77,0.0000,1
21.683,0.6245,0.7495,1.2000,0.77,0.0000,1
21.794,0.6301,0.7561,1.2000,0.77,0.0000,1
21.905,0.6357,0.7628,1.2000,0.77,0.0000,1
22.017,0.6412,0.7695,1.2000,0.88,0.0000,1
22.128,0.6468,0.7762,1.2000,1.25,0.0000,1
22.240,0.6524,0.7828,1.2000,0.59,0.0000,1
22.351,0.6579,0.7895,1.2000,0.59,0.0000,1
22.463,0.6635,0.7962,1.2000,0.59,0.0000,1
22.574,0.6691,0.8029,1.2000,0.59,0.0000,1
22.685,0.6747,0.8096,1.2000,0.59,0.0000,1
22.797,0.6802,0.8162,1.2000,0.73,0.0000,1
22.908,0.6858,0.8229,1.2000,1.13,0.0000,1
23.020,0.6913,0.8296,1.2000,1.13,0.0000,1
23.131,0.6969,0.8363,1.2000,1.13,0.0000,1
23.242,0.7025,0.8430,1.2000,1.13,0.0000,1
23.353,0.7081,0.8497,1.2000,1.13,0.0000,1
23.464,0.7136,0.8563,1.2000,1.13,0.0000,1
23.576,0.7192,0.8630,1.2000,1.13,0.0000,1
23.687,0.7248,0.8697,1.2000,1.13,0.0000,1
23.799,0.7303,0.8764,1.2000,1.13,0.0000,1
23.911,0.7359,0.8831,1.2000,1.13,0.0000,1
24.022,0.7414,0.8897,1.2000,1.02,0.0000,1
24.133,0.7470,0.8965,1.2000,0.66,0.0000,1
24.244,0.7526,0.9031,1.2000,0.66,0.0000,1
24.356,0.7582,0.9098,1.2000,0.66,0.0000,1
24.467,0.7638,0.9165,1.2000,0.96,0.0000,1
24.579,0.7693,0.9232,1.2000,1.05,0.0000,1
24.690,0.7749,0.9299,1.2000,1.05,0.0000,1
24.802,0.7804,0.9365,1.2000,0.90,0.0000,1
24.913,0.7860,0.9432,1.2000,0.39,0.0000,1
25.024,0.7916,0.9499,1.2000,0.39,0.0000,1
25.136,0.7972,0.9566,1.2000,0.64,0.0000,1
25.246,0.8028,0.9633,1.2000,0.74,0.0000,1
25.357,0.8083,0.9699,1.2000,0.74,0.0000,1
25.469,0.8138,0.9766,1.2000,0.74,0.0000,1
25.581,0.8194,0.9833,1.2000,0.74,0.0000,1
25.692,0.8250,0.9900,1.2000,0.74,0.0000,1
25.804,0.8306,0.9967,1.2000,0.74,0.0000,1
25.915,0.8361,1.0000,1.2000,0.74,0.0000,1
26.026,0.8417,1.0000,1.2000,0.74,0.0000,1
26.138,0.8473,1.0000,1.2000,0.74,0.0000,1
26.249,0.8529,1.0000,1.2000,0.74,0.0000,1
26.361,0.8584,1.0000,1.2000,0.74,0.0000,1
26.472,0.8640,1.0000,1.2000,0.44,0.0000,1
26.583,0.8696,1.0000,1.2000,0.35,0.0000,1
26.695,0.8751,1.0000,1.2000,0.57,0.0000,1
26.806,0.8807,1.0000,1.2000,0.65,0.0000,1
26.918,0.8863,1.0000,1.2000,0.65,0.0000,1
27.029,0.8918,1.0000,1.2000,0.65,0.0000,1
27.141,0.8974,1.0000,1.2000,0.41,0.0000,1
27.252,0.9030,1.0000,1.2000,0.30,0.0000,1
27.363,0.9085,1.0000,1.2000,0.30,0.0000,1
27.474,0.9141,1.0000,1.2000,0.54,0.0000,1
27.586,0.9197,1.0000,1.2000,1.48,0.0000,1
27.697,0.9252,1.0000,1.2000,1.48,0.0000,1
27.808,0.9308,1.0000,1.2000,1.48,0.0000,1
27.920,0.9364,1.0000,1.2000,1.48,0.0000,1
28.032,0.9419,1.0000,1.2000,1.48,0.0000,1
28.143,0.9475,1.0000,1.2000,1.48,0.0000,1
28.254,0.9531,1.0000,1.2000,1.48,0.0000,1
28.365,0.9587,1.0000,1.2000,1.68,0.0000,1
28.477,0.9642,1.0000,1.2000,1.68,0.0000,1
28.588,0.9698,1.0000,1.2000,1.68,0.0000,1
28.700,0.9753,1.0000,1.2000,1.45,0.0000,1
28.811,0.9809,1.0000,1.2000,1.37,0.0000,1
28.923,0.9865,1.0000,1.2000,1.37,0.0000,1
29.034,0.9921,1.0000,1.2000,1.37,0.0000,1
29.145,0.9976,1.0000,1.2000,1.59,0.0000,1
29.257,1.0000,1.0000,1.2000,1.67,0.0000,1
29.367,1.0000,1.0000,1.2000,1.67,0.0000,1
29.480,1.0000,1.0000,1.2000,1.44,0.0000,1
29.591,1.0000,1.0000,1.2000,0.50,0.0000,1
29.702,1.0000,1.0000,1.2000,0.50,0.0000,1
29.813,1.0000,1.0000,1.2000,0.50,0.0000,1
29.925,1.0000,1.0000,1.2000,0.73,0.0000,1
30.036,1.0000,1.0000,1.2000,0.81,0.0000,1
30.147,1.0000,1.0000,1.2000,0.81,0.0000,1
30.260,1.0000,1.0000,1.2000,0.81,0.0000,1
30.371,1.0000,1.0000,1.2000,0.61,0.0000,1
30.482,1.0000,1.0000,1.2000,0.61,0.0000,1
30.593,1.0000,1.0000,1.2000,0.61,0.0000,1
30.704,1.0000,1.0000,1.2000,0.61,0.0000,1
30.816,1.0000,1.0000,1.2000,0.61,0.0000,1
30.927,1.0000,1.0000,1.2000,0.80,0.0000,1
31.039,1.0000,1.0000,1.2000,0.80,0.0000,1
31.150,1.0000,1.0000,1.2000,0.59,0.0000,1
31.261,1.0000,1.0000,1.2000,0.50,0.0000,1
31.373,1.0000,1.0000,1.2000,0.50,0.0000,1
31.484,1.0000,1.0000,1.2000,0.50,0.0000,1
31.596,1.0000,1.0000,1.2000,0.50,0.0000,1
31.707,1.0000,1.0000,1.2000,1.27,0.0000,1
31.818,1.0000,1.0000,1.2000,1.27,0.0000,1
31.930,1.0000,1.0000,1.2000,1.04,0.0000,1
32.041,1.0000,1.0000,1.2000,0.95,0.0000,1
32.152,1.0000,1.0000,1.2000,0.95,0.0000,1
32.264,1.0000,1.0000,1.2000,0.95,0.0000,1
32.376,1.0000,1.0000,1.2000,0.95,0.0000,1
32.486,1.0000,1.0000,1.2000,0.95,0.0000,1
32.599,1.0000,1.0000,1.2000,0.95,0.0000,1
32.710,1.0000,1.0000,1.2000,0.95,0.0000,1
32.821,1.0000,1.0000,1.2000,0.95,0.0000,1
32.932,1.0000,1.0000,1.2000,0.77,0.0000,1
33.043,1.0000,1.0000,1.2000,0.77,0.0000,1
33.155,1.0000,1.0000,1.2000,0.77,0.0000,1
33.266,1.0000,1.0000,1.2000,1.18,0.0000,1
33.378,1.0000,1.0000,1.2000,1.18,0.0000,1
33.489,1.0000,1.0000,1.2000,1.18,0.0000,1
33.601,1.0000,1.0000,1.2000,1.18,0.0000,1
33.712,1.0000,1.0000,1.2000,0.42,0.0000,1
33.823,1.0000,1.0000,1.2000,0.42,0.0000,1
33.935,1.0000,1.0000,1.2000,0.42,0.0000,1
34.046,1.0000,1.0000,1.2000,0.42,0.0000,1
34.157,1.0000,1.0000,1.2000,0.42,0.0000,1
34.269,1.0000,1.0000,1.2000,0.42,0.0000,1
34.381,1.0000,1.0000,1.2000,0.42,0.0000,1
34.492,1.0000,1.0000,1.2000,0.42,0.0000,1
34.603,1.0000,1.0000,1.2000,0.42,0.0000,1
34.714,1.0000,1.0000,1.2000,0.42,0.0000,1
34.825,1.0000,1.0000,1.2000,0.42,0.0000,1
34.937,1.0000,1.0000,1.2000,0.42,0.0000,1
35.048,1.0000,1.0000,1.2000,0.42,0.0000,1
35.160,1.0000,1.0000,1.2000,0.42,0.0000,1
35.271,1.0000,1.0000,1.2000,0.00,0.0000,1
35.383,1.0000,1.0000,1.2000,0.00,0.0000,1
35.494,1.0000,1.0000,1.2000,0.00,0.0000,1
35.605,1.0000,1.0000,1.2000,0.00,0.0000,1
35.716,1.0000,1.0000,1.2000,0.00,0.0000,1
35.828,1.0000,1.0000,1.2000,0.00,0.0000,1
35.940,1.0000,1.0000,1.2000,0.00,0.0000,1
36.051,1.0000,1.0000,1.2000,0.00,0.0000,1
36.162,1.0000,1.0000,1.2000,0.00,0.0000,1
36.273,1.0000,1.0000,1.2000,0.00,0.0000,1
36.384,1.0000,1.0000,1.2000,0.00,0.0000,1
36.496,1.0000,1.0000,1.2000,0.00,0.0000,1
36.607,1.0000,1.0000,1.2000,0.00,0.0000,1
36.719,1.0000,1.0000,1.2000,0.00,0.0000,1
36.831,1.0000,1.0000,1.2000,0.00,0.0000,1
36.942,1.0000,1.0000,1.2000,0.00,0.0000,1
37.053,1.0000,1.0000,1.2000,0.00,0.0000,1
37.165,1.0000,1.0000,1.2000,0.00,0.0000,1
37.276,1.0000,1.0000,1.2000,0.00,0.0000,1
37.387,1.0000,1.0000,1.2000,0.00,0.0000,1
37.499,1.0000,1.0000,1.2000,0.00,0.0000,1
37.600,1.0000,1.0000,1.2000,0.00,0.0000,1
37.706,1.0000,1.0000,1.2000,0.00,0.0000,1
37.817,1.0000,1.0000,1.2000,0.00,0.0000,1
37.929,1.0000,1.0000,1.2000,0.00,0.0000,1
38.038,1.0000,1.0000,1.2000,0.00,0.0000,1
38.153,1.0000,1.0000,1.2000,0.00,0.0000,1
38.265,1.0000,1.0000,1.2000,0.00,0.0000,1
38.372,1.0000,1.0000,1.2000,0.00,0.0000,1
38.489,1.0000,1.0000,1.2000,0.00,0.0000,1
38.605,1.0000,1.0000,1.2000,0.06,0.0000,1
38.719,1.0000,1.0000,1.2000,0.36,0.0000,1
38.841,1.0000,1.0000,1.2000,0.75,0.0000,1
38.947,1.0000,1.0000,1.2000,3.03,0.0000,1
39.059,1.0000,1.0000,1.2000,5.43,0.0000,1
39.169,1.0000,1.0000,1.2000,6.74,0.0000,1
39.278,1.0000,1.0000,1.2000,7.51,0.0000,1
39.379,1.0000,1.0000,1.2000,7.89,0.0000,1
39.492,1.0000,1.0000,1.2000,8.75,0.0000,1
39.597,1.0000,1.0000,1.2000,10.02,0.0000,1
39.703,1.0000,1.0000,1.2000,12.32,0.0000,1
39.821,1.0000,1.0000,1.2000,15.07,0.0000,1
39.938,1.0000,1.0000,1.2000,17.03,0.0000,1
40.054,1.0000,1.0000,1.2000,18.23,0.0000,1
40.170,1.0000,1.0000,1.2000,18.78,0.0000,1
40.271,1.0000,1.0000,1.2000,18.96,0.0000,1
40.387,1.0000,1.0000,1.2000,18.96,0.0000,1
