Time,OverstimulationLevel,AdaptedLevel,AdaptationMultiplier,HeadRotationSpeed,DiscomfortLevel,ActiveTriggers
7.793,0.0000,0.0000,1.1991,1.73,0.0000,0
7.895,0.0000,0.0000,1.1992,1.03,0.0000,0
7.998,0.0000,0.0000,1.1993,0.59,0.0000,0
8.118,0.0000,0.0000,1.1994,0.59,0.0000,0
8.234,0.0000,0.0000,1.1995,0.58,0.0000,0
8.336,0.0000,0.0000,1.1995,0.49,0.0000,0
8.452,0.0000,0.0000,1.1996,0.48,0.0000,0
8.563,0.0000,0.0000,1.1996,0.48,0.0000,0
8.679,0.0000,0.0000,1.1997,0.48,0.0000,0
8.791,0.0000,0.0000,1.1997,0.71,0.0000,0
8.906,0.0000,0.0000,1.1997,0.71,0.0000,0
9.021,0.0000,0.0000,1.1998,0.70,0.0000,0
9.132,0.0000,0.0000,1.1998,0.41,0.0000,0
9.246,0.0000,0.0000,1.1998,0.31,0.0000,0
9.358,0.0000,0.0000,1.1998,0.31,0.0000,0
9.472,0.0000,0.0000,1.1998,0.31,0.0000,0
9.585,0.0000,0.0000,1.1999,0.22,0.0000,0
9.698,0.0000,0.0000,1.1999,0.22,0.0000,0
9.807,0.0000,0.0000,1.1999,0.22,0.0000,0
9.920,0.0000,0.0000,1.1999,0.22,0.0000,0
10.034,0.0000,0.0000,1.1999,0.21,0.0000,0
10.146,0.0000,0.0000,1.1999,0.21,0.0000,0
10.262,0.0000,0.0000,1.1999,0.21,0.0000,0
10.376,0.0000,0.0000,1.1999,1.11,0.0000,0
10.488,0.0000,0.0000,1.1999,1.10,0.0000,0
10.603,0.0000,0.0000,1.2000,1.11,0.0000,0
10.712,0.0000,0.0000,1.2000,1.10,0.0000,0
10.827,0.0000,0.0000,1.2000,0.89,0.0000,0
10.941,0.0000,0.0000,1.2000,0.89,0.0000,0
11.051,0.0000,0.0000,1.2000,0.89,0.0000,0
11.165,0.0000,0.0000,1.2000,1.00,0.0000,0
11.280,0.0000,0.0000,1.2000,1.18,0.0000,0
11.392,0.0000,0.0000,1.2000,1.18,0.0000,0
11.509,0.0000,0.0000,1.2000,1.19,0.0000,0
11.611,0.0000,0.0000,1.2000,1.18,0.0000,0
11.712,0.0000,0.0000,1.2000,1.17,0.0000,0
11.817,0.0000,0.0000,1.2000,1.17,0.0000,0
11.934,0.0000,0.0000,1.2000,1.16,0.0000,0
12.036,0.0000,0.0000,1.2000,1.86,0.0000,0
12.138,0.0000,0.0000,1.2000,1.98,0.0000,0
12.241,0.0000,0.0000,1.2000,2.09,0.0000,0
12.359,0.0000,0.0000,1.2000,1.87,0.0000,0
12.462,0.0000,0.0000,1.2000,2.23,0.0000,0
12.563,0.0000,0.0000,1.2000,4.81,0.0000,0
12.676,0.0000,0.0000,1.2000,13.61,0.0000,0
12.788,0.0000,0.0000,1.2000,23.66,0.0000,0
12.903,0.0000,0.0000,1.2000,27.08,0.0000,0
13.013,0.0000,0.0000,1.2000,28.43,0.0000,0
13.114,0.0000,0.0000,1.1997,32.18,0.0363,0
13.228,0.0000,0.0000,1.1962,38.18,0.1363,0
13.335,0.0000,0.0000,1.1893,43.23,0.2205,0
13.440,0.0000,0.0000,1.1806,45.64,0.2607,0
13.552,0.0000,0.0000,1.1712,46.78,0.2797,0
13.662,0.0000,0.0000,1.1626,47.84,0.2973,0
13.768,0.0000,0.0000,1.1542,48.08,0.3014,0
13.873,0.0000,0.0000,1.1465,47.93,0.2988,0
13.981,0.0000,0.0000,1.1396,47.55,0.2925,0
14.090,0.0064,0.0073,1.1341,46.89,0.2815,1
14.199,0.0170,0.0192,1.1296,46.52,0.2753,1
14.304,0.0277,0.0311,1.1257,45.80,0.2633,1
14.405,0.0380,0.0427,1.1226,45.22,0.2537,1
14.512,0.0487,0.0546,1.1204,44.04,0.2339,1
14.617,0.0591,0.0661,1.1200,39.76,0.1627,1
14.722,0.0696,0.0783,1.1244,30.25,0.0041,1
14.828,0.0804,0.0910,1.1320,23.90,0.0000,1
14.933,0.0907,0.1033,1.1387,21.49,0.0000,1
15.037,0.1009,0.1155,1.1447,19.74,0.0000,1
15.140,0.1113,0.1280,1.1503,15.89,0.0000,1
15.243,0.1218,0.1407,1.1553,9.61,0.0000,1
15.348,0.1321,0.1532,1.1596,6.05,0.0000,1
15.450,0.1422,0.1655,1.1635,3.22,0.0000,1
15.553,0.1528,0.1784,1.1673,1.84,0.0000,1
15.666,0.1640,0.1921,1.1708,0.88,0.0000,1
15.777,0.1751,0.2056,1.1739,0.29,0.0000,1
15.887,0.1862,0.2191,1.1766,0.08,0.0000,1
15.999,0.1973,0.2326,1.1791,0.00,0.0000,1
16.110,0.2084,0.2462,1.1813,0.00,0.0000,1
16.222,0.2196,0.2599,1.1833,0.00,0.0000,1
16.333,0.2307,0.2734,1.1851,0.00,0.0000,1
16.444,0.2419,0.2871,1.1867,0.50,0.0000,1
16.558,0.2532,0.3009,1.1881,5.96,0.0000,1
16.669,0.2644,0.3145,1.1894,18.06,0.0000,1
16.780,0.2754,0.3278,1.1905,25.72,0.0000,1
16.891,0.2866,0.3415,1.1915,29.38,0.0000,1
17.003,0.2977,0.3542,1.1895,40.69,0.1781,1
17.115,0.3090,0.3641,1.1784,55.67,0.4278,1
17.225,0.3200,0.3708,1.1585,66.03,0.6005,1
17.337,0.3311,0.3764,1.1368,68.71,0.6452,1
17.449,0.3423,0.3809,1.1126,81.90,0.8649,1
17.561,0.3535,0.3821,1.0809,101.28,1.0000,1
17.671,0.3646,0.3833,1.0514,112.25,1.0000,1
17.775,0.3746,0.3849,1.0275,117.37,1.0000,1
17.880,0.3854,0.3869,1.0038,126.93,1.0000,1
17.991,0.3966,0.3895,0.9820,141.03,1.0000,1
18.102,0.4077,0.3925,0.9627,153.89,1.0000,1
18.214,0.4188,0.3960,0.9455,158.83,1.0000,1
18.325,0.4300,0.3999,0.9300,164.51,1.0000,1
18.438,0.4412,0.4042,0.9161,169.54,1.0000,1
18.549,0.4524,0.4089,0.9038,175.78,1.0000,1
18.660,0.4634,0.4137,0.8928,182.06,1.0000,1
18.762,0.4734,0.4185,0.8841,185.06,1.0000,1
18.862,0.4836,0.4235,0.8758,186.78,1.0000,1
18.973,0.4947,0.4293,0.8678,186.25,1.0000,1
19.075,0.5028,0.4330,0.8613,187.46,1.0000,1
19.188,0.5085,0.4345,0.8545,190.26,1.0000,1
19.299,0.5140,0.4362,0.8487,191.73,1.0000,1
19.411,0.5196,0.4383,0.8436,188.69,1.0000,1
19.522,0.5252,0.4406,0.8389,183.65,1.0000,1
19.633,0.5307,0.4431,0.8348,186.85,1.0000,1
19.734,0.5357,0.4454,0.8315,191.20,1.0000,1
19.841,0.5411,0.4482,0.8282,187.62,1.0000,1
19.958,0.5467,0.4511,0.8253,181.55,1.0000,1
20.058,0.5519,0.4541,0.8227,172.04,1.0000,1
20.169,0.5573,0.4572,0.8204,167.64,1.0000,1
20.272,0.5627,0.4605,0.8183,179.21,1.0000,1
20.374,0.5677,0.4635,0.8165,197.64,1.0000,1
20.483,0.5732,0.4670,0.8148,210.65,1.0000,1
20.595,0.5787,0.4707,0.8132,209.96,1.0000,1
20.699,0.5840,0.4741,0.8119,203.51,1.0000,1
20.812,0.5896,0.4780,0.8107,203.10,1.0000,1
20.928,0.5953,0.4819,0.8095,200.86,1.0000,1
21.040,0.6010,0.4859,0.8085,195.42,1.0000,1
21.148,0.6064,0.4897,0.8076,190.41,1.0000,1
21.253,0.6117,0.4935,0.8068,193.51,1.0000,1
21.360,0.6170,0.4974,0.8061,199.55,1.0000,1
21.472,0.6227,0.5015,0.8055,194.30,1.0000,1
21.584,0.6282,0.5057,0.8049,180.33,1.0000,1
21.695,0.6338,0.5098,0.8044,174.04,1.0000,1
21.804,0.6393,0.5139,0.8039,174.22,1.0000,1
21.906,0.6443,0.5177,0.8035,176.62,1.0000,1
22.011,0.6495,0.5217,0.8032,181.36,1.0000,1
22.112,0.6547,0.5256,0.8029,193.29,1.0000,1
22.223,0.6602,0.5299,0.8026,204.11,1.0000,1
22.335,0.6658,0.5342,0.8023,193.06,1.0000,1
22.445,0.6713,0.5384,0.8020,182.14,1.0000,1
22.560,0.6769,0.5428,0.8018,166.95,1.0000,1
22.668,0.6825,0.5471,0.8016,169.25,1.0000,1
22.781,0.6880,0.5514,0.8015,182.35,1.0000,1
22.891,0.6936,0.5558,0.8013,194.94,1.0000,1
23.003,0.6991,0.5601,0.8012,197.21,1.0000,1
23.110,0.7045,0.5643,0.8011,189.18,1.0000,1
23.220,0.7100,0.5686,0.8009,182.84,1.0000,1
23.321,0.7150,0.5726,0.8008,189.64,1.0000,1
23.435,0.7208,0.5772,0.8008,202.13,1.0000,1
23.545,0.7263,0.5816,0.8007,210.16,1.0000,1
23.656,0.7318,0.5859,0.8006,207.83,1.0000,1
23.768,0.7374,0.5904,0.8005,205.15,1.0000,1
23.880,0.7430,0.5948,0.8005,198.28,1.0000,1
23.991,0.7486,0.5992,0.8004,189.68,1.0000,1
24.102,0.7542,0.6036,0.8004,179.59,1.0000,1
24.214,0.7597,0.6081,0.8003,165.51,1.0000,1
24.325,0.7653,0.6125,0.8003,153.41,1.0000,1
24.437,0.7709,0.6169,0.8003,144.22,1.0000,1
24.549,0.7765,0.6214,0.8002,141.79,1.0000,1
24.660,0.7820,0.6258,0.8002,130.11,1.0000,1
24.772,0.7876,0.6303,0.8002,108.33,1.0000,1
24.882,0.7932,0.6347,0.8002,91.22,1.0000,1
24.994,0.7988,0.6409,0.8024,83.46,0.8910,1
25.105,0.8043,0.6500,0.8082,79.60,0.8267,1
25.218,0.8099,0.6604,0.8155,76.02,0.7669,1
25.328,0.8154,0.6733,0.8257,69.40,0.6567,1
25.440,0.8210,0.6898,0.8402,59.71,0.4952,1
25.550,0.8266,0.7109,0.8601,51.29,0.3548,1
25.660,0.8320,0.7335,0.8815,51.24,0.3541,1
25.773,0.8377,0.7536,0.8996,53.90,0.3983,1
25.884,0.8433,0.7703,0.9135,56.91,0.4486,1
25.996,0.8488,0.7852,0.9251,56.55,0.4425,1
26.107,0.8544,0.7991,0.9353,58.09,0.4682,1
26.219,0.8600,0.8097,0.9416,64.79,0.5798,1
26.331,0.8656,0.8161,0.9428,69.44,0.6573,1
26.441,0.8711,0.8201,0.9414,71.76,0.6961,1
26.552,0.8767,0.8227,0.9385,74.59,0.7432,1
26.665,0.8823,0.8231,0.9329,80.90,0.8484,1
26.776,0.8878,0.8200,0.9236,85.54,0.9257,1
26.888,0.8934,0.8159,0.9132,86.68,0.9446,1
26.999,0.8990,0.8118,0.9030,88.55,0.9759,1
27.109,0.9045,0.8073,0.8925,95.22,1.0000,1
27.222,0.9101,0.8033,0.8826,104.35,1.0000,1
27.333,0.9157,0.8002,0.8739,107.42,1.0000,1
27.444,0.9213,0.7978,0.8659,111.38,1.0000,1
27.557,0.9269,0.7961,0.8589,114.35,1.0000,1
27.668,0.9325,0.7951,0.8527,115.74,1.0000,1
27.779,0.9380,0.7946,0.8471,119.17,1.0000,1
27.890,0.9436,0.7946,0.8421,126.92,1.0000,1
28.001,0.9491,0.7950,0.8377,134.06,1.0000,1
28.105,0.9543,0.7958,0.8339,135.43,1.0000,1
28.208,0.9594,0.7969,0.8306,129.45,1.0000,1
28.309,0.9645,0.7983,0.8277,126.30,1.0000,1
28.419,0.9699,0.8000,0.8248,125.85,1.0000,1
28.525,0.9752,0.8019,0.8223,129.16,1.0000,1
28.628,0.9805,0.8040,0.8200,143.50,1.0000,1
28.739,0.9860,0.8064,0.8179,153.52,1.0000,1
28.850,0.9916,0.8091,0.8160,165.25,1.0000,1
28.961,0.9971,0.8119,0.8143,175.06,1.0000,1
29.074,1.0000,0.8128,0.8128,175.77,1.0000,1
29.187,1.0000,0.8114,0.8114,172.50,1.0000,1
29.296,1.0000,0.8102,0.8102,170.87,1.0000,1
29.409,1.0000,0.8091,0.8091,172.84,1.0000,1
29.519,1.0000,0.8082,0.8082,176.51,1.0000,1
29.629,1.0000,0.8073,0.8073,174.44,1.0000,1
29.741,1.0000,0.8065,0.8065,169.07,1.0000,1
29.853,1.0000,0.8058,0.8058,165.68,1.0000,1
29.964,1.0000,0.8052,0.8052,166.79,1.0000,1
30.076,1.0000,0.8047,0.8047,175.22,1.0000,1
30.188,1.0000,0.8042,0.8042,180.67,1.0000,1
30.299,1.0000,0.8037,0.8037,179.53,1.0000,1
30.410,1.0000,0.8033,0.8033,182.49,1.0000,1
30.522,1.0000,0.8030,0.8030,191.48,1.0000,1
30.632,1.0000,0.8027,0.8027,187.81,1.0000,1
30.743,1.0000,0.8024,0.8024,182.40,1.0000,1
30.856,1.0000,0.8021,0.8021,173.31,1.0000,1
30.962,1.0000,0.8019,0.8019,166.88,1.0000,1
31.075,1.0000,0.8017,0.8017,172.61,1.0000,1
31.175,1.0000,0.8015,0.8015,181.91,1.0000,1
31.287,1.0000,0.8014,0.8014,190.74,1.0000,1
31.398,1.0000,0.8012,0.8012,193.27,1.0000,1
31.506,1.0000,0.8011,0.8011,189.88,1.0000,1
31.607,1.0000,0.8010,0.8010,187.51,1.0000,1
31.710,1.0000,0.8009,0.8009,192.87,1.0000,1
31.810,1.0000,0.8008,0.8008,202.10,1.0000,1
31.914,1.0000,0.8007,0.8007,211.05,1.0000,1
32.024,1.0000,0.8007,0.8007,215.42,1.0000,1
32.136,1.0000,0.8006,0.8006,208.14,1.0000,1
32.249,1.0000,0.8005,0.8005,205.33,1.0000,1
32.351,1.0000,0.8005,0.8005,205.89,1.0000,1
32.465,1.0000,0.8004,0.8004,207.84,1.0000,1
32.567,1.0000,0.8004,0.8004,205.72,1.0000,1
32.680,1.0000,0.8003,0.8003,205.17,1.0000,1
32.790,1.0000,0.8003,0.8003,201.78,1.0000,1
32.902,1.0000,0.8003,0.8003,202.72,1.0000,1
33.014,1.0000,0.8002,0.8002,202.87,1.0000,1
33.127,1.0000,0.8002,0.8002,191.78,1.0000,1
33.239,1.0000,0.8002,0.8002,176.42,1.0000,1
33.349,1.0000,0.8002,0.8002,161.33,1.0000,1
33.460,1.0000,0.8002,0.8002,157.16,1.0000,1
33.571,1.0000,0.8001,0.8001,164.86,1.0000,1
33.683,1.0000,0.8001,0.8001,172.26,1.0000,1
33.794,1.0000,0.8001,0.8001,163.23,1.0000,1
33.905,1.0000,0.8001,0.8001,146.96,1.0000,1
34.017,1.0000,0.8001,0.8001,135.00,1.0000,1
34.127,1.0000,0.8001,0.8001,133.55,1.0000,1
34.240,1.0000,0.8001,0.8001,135.53,1.0000,1
34.341,1.0000,0.8001,0.8001,135.86,1.0000,1
34.448,1.0000,0.8001,0.8001,137.12,1.0000,1
34.559,1.0000,0.8001,0.8001,139.30,1.0000,1
34.670,1.0000,0.8000,0.8000,138.27,1.0000,1
34.780,1.0000,0.8000,0.8000,142.85,1.0000,1
34.892,1.0000,0.8000,0.8000,143.08,1.0000,1
35.003,1.0000,0.8000,0.8000,140.65,1.0000,1
35.115,1.0000,0.8000,0.8000,143.91,1.0000,1
35.227,1.0000,0.8000,0.8000,154.30,1.0000,1
35.339,1.0000,0.8000,0.8000,163.51,1.0000,1
35.450,1.0000,0.8000,0.8000,161.83,1.0000,1
35.561,1.0000,0.8000,0.8000,154.59,1.0000,1
35.672,1.0000,0.8000,0.8000,146.26,1.0000,1
35.777,1.0000,0.8000,0.8000,146.10,1.0000,1
35.881,1.0000,0.8000,0.8000,147.35,1.0000,1
35.985,1.0000,0.8000,0.8000,147.05,1.0000,1
36.099,1.0000,0.8000,0.8000,141.97,1.0000,1
36.200,1.0000,0.8000,0.8000,137.10,1.0000,1
36.311,1.0000,0.8000,0.8000,136.94,1.0000,1
36.412,1.0000,0.8000,0.8000,135.63,1.0000,1
36.519,1.0000,0.8000,0.8000,130.48,1.0000,1
36.620,1.0000,0.8000,0.8000,127.63,1.0000,1
36.724,1.0000,0.8000,0.8000,122.10,1.0000,1
36.827,1.0000,0.8000,0.8000,117.46,1.0000,1
36.940,1.0000,0.8000,0.8000,123.66,1.0000,1
37.051,1.0000,0.8000,0.8000,135.62,1.0000,1
37.162,1.0000,0.8000,0.8000,141.90,1.0000,1
37.273,1.0000,0.8000,0.8000,139.07,1.0000,1
37.384,1.0000,0.8000,0.8000,134.02,1.0000,1
37.497,1.0000,0.8000,0.8000,132.88,1.0000,1
37.607,1.0000,0.8000,0.8000,132.70,1.0000,1
37.720,1.0000,0.8000,0.8000,135.75,1.0000,1
37.824,1.0000,0.8000,0.8000,139.06,1.0000,1
37.932,1.0000,0.8000,0.8000,140.33,1.0000,1
38.035,1.0000,0.8000,0.8000,141.15,1.0000,1
38.135,1.0000,0.8000,0.8000,144.96,1.0000,1
38.248,1.0000,0.8000,0.8000,158.56,1.0000,1
38.360,1.0000,0.8000,0.8000,173.34,1.0000,1
38.471,1.0000,0.8000,0.8000,180.62,1.0000,1
38.582,1.0000,0.8000,0.8000,179.09,1.0000,1
38.684,1.0000,0.8000,0.8000,177.68,1.0000,1
38.797,1.0000,0.8000,0.8000,180.44,1.0000,1
38.908,1.0000,0.8000,0.8000,177.68,1.0000,1
39.013,1.0000,0.8000,0.8000,173.57,1.0000,1
39.124,1.0000,0.8000,0.8000,181.14,1.0000,1
39.236,1.0000,0.8000,0.8000,187.10,1.0000,1
39.346,1.0000,0.8000,0.8000,185.17,1.0000,1
39.459,1.0000,0.8000,0.8000,182.88,1.0000,1
39.571,1.0000,0.8000,0.8000,188.63,1.0000,1
39.681,1.0000,0.8000,0.8000,191.63,1.0000,1
39.792,1.0000,0.8000,0.8000,187.46,1.0000,1
39.904,1.0000,0.8000,0.8000,182.71,1.0000,1
40.014,1.0000,0.8000,0.8000,178.30,1.0000,1
40.126,1.0000,0.8000,0.8000,173.50,1.0000,1
40.238,1.0000,0.8000,0.8000,159.87,1.0000,1
40.356,1.0000,0.8000,0.8000,143.13,1.0000,1
40.463,1.0000,0.8000,0.8000,128.36,1.0000,1
40.573,1.0000,0.8000,0.8000,118.11,1.0000,1
40.676,1.0000,0.8000,0.8000,113.17,1.0000,1
40.793,1.0000,0.8000,0.8000,108.42,1.0000,1
40.908,1.0000,0.8000,0.8000,107.11,1.0000,1
41.024,1.0000,0.8000,0.8000,95.69,1.0000,1
41.132,1.0000,0.8032,0.8032,71.80,0.6967,1
41.245,1.0000,0.8228,0.8228,50.91,0.3485,1
41.345,1.0000,0.8479,0.8479,44.54,0.2423,1
41.459,1.0000,0.8758,0.8758,41.45,0.1909,1
