Time,OverstimulationLevel,AdaptedLevel,AdaptationMultiplier,HeadRotationSpeed,DiscomfortLevel,ActiveTriggers
16.438,0.0000,0.0000,1.2000,0.15,0.0000,0
16.545,0.0000,0.0000,1.2000,0.15,0.0000,0
16.655,0.0000,0.0000,1.2000,0.07,0.0000,0
16.764,0.0000,0.0000,1.2000,0.07,0.0000,0
16.879,0.0000,0.0000,1.2000,0.06,0.0000,0
16.989,0.0084,0.0101,1.2000,0.06,0.0000,1
17.101,0.0195,0.0235,1.2000,0.06,0.0000,1
17.213,0.0307,0.0368,1.2000,0.00,0.0000,1
17.323,0.0418,0.0501,1.2000,0.00,0.0000,1
17.436,0.0530,0.0636,1.2000,0.00,0.0000,1
17.546,0.0641,0.0769,1.2000,0.00,0.0000,1
17.658,0.0753,0.0903,1.2000,0.00,0.0000,1
17.770,0.0864,0.1037,1.2000,0.00,0.0000,1
17.881,0.0976,0.1171,1.2000,0.00,0.0000,1
17.992,0.1087,0.1304,1.2000,0.00,0.0000,1
18.103,0.1198,0.1438,1.2000,0.00,0.0000,1
18.216,0.1310,0.1572,1.2000,0.00,0.0000,1
18.326,0.1422,0.1706,1.2000,0.00,0.0000,1
18.438,0.1533,0.1839,1.2000,0.00,0.0000,1
18.549,0.1644,0.1973,1.2000,0.00,0.0000,1
18.661,0.1756,0.2107,1.2000,0.00,0.0000,1
18.772,0.1867,0.2240,1.2000,0.00,0.0000,1
18.883,0.1978,0.2374,1.2000,0.00,0.0000,1
18.995,0.2090,0.2508,1.2000,0.00,0.0000,1
19.106,0.2201,0.2642,1.2000,0.00,0.0000,1
19.218,0.2313,0.2775,1.2000,0.00,0.0000,1
19.330,0.2424,0.2909,1.2000,0.00,0.0000,1
19.441,0.2536,0.3043,1.2000,0.00,0.0000,1
19.553,0.2647,0.3177,1.2000,0.00,0.0000,1
19.664,0.2759,0.3310,1.2000,0.00,0.0000,1
19.776,0.2870,0.3444,1.2000,0.00,0.0000,1
19.887,0.2982,0.3578,1.2000,0.00,0.0000,1
19.999,0.3093,0.3711,1.2000,0.00,0.0000,1
20.110,0.3205,0.3846,1.2000,0.00,0.0000,1
20.221,0.3316,0.3979,1.2000,0.00,0.0000,1
20.333,0.3428,0.4113,1.2000,0.00,0.0000,1
20.444,0.3539,0.4246,1.2000,0.73,0.0000,1
20.555,0.3650,0.4380,1.2000,3.01,0.0000,1
20.667,0.3762,0.4514,1.2000,5.38,0.0000,1
20.778,0.3873,0.4647,1.2000,6.70,0.0000,1
20.889,0.3984,0.4781,1.2000,7.23,0.0000,1
21.001,0.4095,0.4914,1.2000,7.23,0.0000,1
21.112,0.4207,0.5048,1.2000,7.23,0.0000,1
21.223,0.4318,0.5182,1.2000,7.33,0.0000,1
21.335,0.4430,0.5316,1.2000,7.33,0.0000,1
21.446,0.4541,0.5449,1.2000,7.33,0.0000,1
21.558,0.4652,0.5583,1.2000,7.33,0.0000,1
21.669,0.4764,0.5717,1.2000,7.33,0.0000,1
21.781,0.4875,0.5850,1.2000,7.33,0.0000,1
21.892,0.4987,0.5984,1.2000,7.33,0.0000,1
22.003,0.5049,0.6059,1.2000,7.58,0.0000,1
22.114,0.5105,0.6126,1.2000,7.58,0.0000,1
22.226,0.5161,0.6193,1.2000,7.58,0.0000,1
22.337,0.5216,0.6259,1.2000,7.58,0.0000,1
22.449,0.5272,0.6326,1.2000,6.86,0.0000,1
22.561,0.5328,0.6393,1.2000,4.57,0.0000,1
22.672,0.5383,0.6460,1.2000,2.57,0.0000,1
22.783,0.5439,0.6527,1.2000,1.42,0.0000,1
22.895,0.5495,0.6594,1.2000,1.07,0.0000,1
23.006,0.5551,0.6661,1.2000,1.15,0.0000,1
23.118,0.5606,0.6727,1.2000,1.59,0.0000,1
23.229,0.5662,0.6794,1.2000,2.06,0.0000,1
23.340,0.5718,0.6861,1.2000,2.14,0.0000,1
23.452,0.5773,0.6928,1.2000,2.14,0.0000,1
23.563,0.5829,0.6995,1.2000,2.14,0.0000,1
23.674,0.5885,0.7062,1.2000,2.14,0.0000,1
23.785,0.5941,0.7129,1.2000,2.14,0.0000,1
23.898,0.5996,0.7195,1.2000,2.14,0.0000,1
24.009,0.6052,0.7262,1.2000,1.88,0.0000,1
24.120,0.6108,0.7329,1.2000,1.97,0.0000,1
24.231,0.6163,0.7396,1.2000,2.05,0.0000,1
24.343,0.6219,0.7463,1.2000,2.05,0.0000,1
24.454,0.6275,0.7530,1.2000,2.05,0.0000,1
24.565,0.6330,0.7596,1.2000,2.05,0.0000,1
24.677,0.6386,0.7663,1.2000,1.69,0.0000,1
24.788,0.6442,0.7730,1.2000,1.51,0.0000,1
24.900,0.6497,0.7797,1.2000,1.54,0.0000,1
25.011,0.6553,0.7864,1.2000,1.46,0.0000,1
25.122,0.6609,0.7930,1.2000,1.02,0.0000,1
25.234,0.6664,0.7997,1.2000,0.46,0.0000,1
25.345,0.6720,0.8064,1.2000,0.37,0.0000,1
25.457,0.6776,0.8131,1.2000,0.37,0.0000,1
25.568,0.6831,0.8198,1.2000,0.37,0.0000,1
25.680,0.6887,0.8265,1.2000,0.79,0.0000,1
25.791,0.6943,0.8332,1.2000,0.79,0.0000,1
25.902,0.6999,0.8398,1.2000,0.79,0.0000,1
26.014,0.7054,0.8465,1.2000,0.79,0.0000,1
26.124,0.7110,0.8532,1.2000,0.70,0.0000,1
26.237,0.7166,0.8599,1.2000,0.62,0.0000,1
26.347,0.7221,0.8666,1.2000,0.62,0.0000,1
26.459,0.7277,0.8732,1.2000,0.62,0.0000,1
26.570,0.7333,0.8799,1.2000,0.62,0.0000,1
26.682,0.7388,0.8866,1.2000,0.62,0.0000,1
26.793,0.7444,0.8933,1.2000,0.62,0.0000,1
26.904,0.7500,0.9000,1.2000,0.51,0.0000,1
27.017,0.7556,0.9067,1.2000,0.82,0.0000,1
27.127,0.7611,0.9133,1.2000,0.82,0.0000,1
27.239,0.7667,0.9200,1.2000,0.82,0.0000,1
27.350,0.7723,0.9267,1.2000,0.82,0.0000,1
27.462,0.7778,0.9334,1.2000,0.82,0.0000,1
27.573,0.7834,0.9401,1.2000,0.82,0.0000,1
27.684,0.7890,0.9468,1.2000,0.41,0.0000,1
27.795,0.7945,0.9534,1.2000,0.41,0.0000,1
27.907,0.8001,0.9601,1.2000,0.41,0.0000,1
28.019,0.8057,0.9668,1.2000,0.41,0.0000,1
28.130,0.8112,0.9735,1.2000,0.41,0.0000,1
28.241,0.8168,0.9802,1.2000,0.41,0.0000,1
28.353,0.8224,0.9869,1.2000,0.41,0.0000,1
28.464,0.8280,0.9935,1.2000,0.41,0.0000,1
28.576,0.8335,1.0000,1.2000,0.41,0.0000,1
28.687,0.8391,1.0000,1.2000,0.41,0.0000,1
28.798,0.8446,1.0000,1.2000,0.41,0.0000,1
28.910,0.8502,1.0000,1.2000,0.31,0.0000,1
29.021,0.8558,1.0000,1.2000,0.00,0.0000,1
29.132,0.8614,1.0000,1.2000,0.00,0.0000,1
29.243,0.8669,1.0000,1.2000,0.00,0.0000,1
29.355,0.8725,1.0000,1.2000,0.00,0.0000,1
29.466,0.8781,1.0000,1.2000,0.08,0.0000,1
29.578,0.8836,1.0000,1.2000,0.08,0.0000,1
29.689,0.8892,1.0000,1.2000,0.34,0.0000,1
29.800,0.8947,1.0000,1.2000,0.45,0.0000,1
29.911,0.9003,1.0000,1.2000,0.45,0.0000,1
30.023,0.9059,1.0000,1.2000,0.45,0.0000,1
30.134,0.9115,1.0000,1.2000,0.45,0.0000,1
30.245,0.9170,1.0000,1.2000,0.45,0.0000,1
30.357,0.9226,1.0000,1.2000,0.45,0.0000,1
30.468,0.9282,1.0000,1.2000,0.45,0.0000,1
30.580,0.9337,1.0000,1.2000,0.45,0.0000,1
30.691,0.9393,1.0000,1.2000,0.45,0.0000,1
30.802,0.9449,1.0000,1.2000,0.45,0.0000,1
30.914,0.9505,1.0000,1.2000,0.45,0.0000,1
31.025,0.9560,1.0000,1.2000,0.45,0.0000,1
31.137,0.9616,1.0000,1.2000,0.45,0.0000,1
31.248,0.9671,1.0000,1.2000,0.68,0.0000,1
31.360,0.9727,1.0000,1.2000,0.77,0.0000,1
31.471,0.9783,1.0000,1.2000,0.69,0.0000,1
31.582,0.9839,1.0000,1.2000,0.69,0.0000,1
31.694,0.9895,1.0000,1.2000,0.43,0.0000,1
31.805,0.9950,1.0000,1.2000,0.33,0.0000,1
31.917,1.0000,1.0000,1.2000,0.33,0.0000,1
32.028,1.0000,1.0000,1.2000,0.33,0.0000,1
32.139,1.0000,1.0000,1.2000,0.33,0.0000,1
32.251,1.0000,1.0000,1.2000,0.77,0.0000,1
32.362,1.0000,1.0000,1.2000,0.77,0.0000,1
32.474,1.0000,1.0000,1.2000,0.77,0.0000,1
32.585,1.0000,1.0000,1.2000,0.77,0.0000,1
32.696,1.0000,1.0000,1.2000,0.77,0.0000,1
32.807,1.0000,1.0000,1.2000,0.77,0.0000,1
32.919,1.0000,1.0000,1.2000,0.77,0.0000,1
33.031,1.0000,1.0000,1.2000,0.77,0.0000,1
33.142,1.0000,1.0000,1.2000,0.86,0.0000,1
33.253,1.0000,1.0000,1.2000,0.62,0.0000,1
33.364,1.0000,1.0000,1.2000,0.53,0.0000,1
33.476,1.0000,1.0000,1.2000,0.53,0.0000,1
33.587,1.0000,1.0000,1.2000,0.53,0.0000,1
33.699,1.0000,1.0000,1.2000,0.53,0.0000,1
33.810,1.0000,1.0000,1.2000,0.53,0.0000,1
33.922,1.0000,1.0000,1.2000,0.53,0.0000,1
34.033,1.0000,1.0000,1.2000,0.53,0.0000,1
34.144,1.0000,1.0000,1.2000,1.16,0.0000,1
34.256,1.0000,1.0000,1.2000,0.71,0.0000,1
34.367,1.0000,1.0000,1.2000,0.71,0.0000,1
34.478,1.0000,1.0000,1.2000,0.71,0.0000,1
34.590,1.0000,1.0000,1.2000,0.71,0.0000,1
34.701,1.0000,1.0000,1.2000,0.71,0.0000,1
34.812,1.0000,1.0000,1.2000,0.71,0.0000,1
34.923,1.0000,1.0000,1.2000,0.71,0.0000,1
35.035,1.0000,1.0000,1.2000,0.71,0.0000,1
35.147,1.0000,1.0000,1.2000,0.63,0.0000,1
35.258,1.0000,1.0000,1.2000,0.63,0.0000,1
35.369,1.0000,1.0000,1.2000,0.63,0.0000,1
35.481,1.0000,1.0000,1.2000,0.63,0.0000,1
35.592,1.0000,1.0000,1.2000,0.63,0.0000,1
35.703,1.0000,1.0000,1.2000,0.63,0.0000,1
35.815,1.0000,1.0000,1.2000,0.63,0.0000,1
35.926,1.0000,1.0000,1.2000,0.63,0.0000,1
36.038,1.0000,1.0000,1.2000,0.63,0.0000,1
36.149,1.0000,1.0000,1.2000,0.00,0.0000,1
36.261,1.0000,1.0000,1.2000,0.00,0.0000,1
36.372,1.0000,1.0000,1.2000,0.00,0.0000,1
36.483,1.0000,1.0000,1.2000,0.00,0.0000,1
36.595,1.0000,1.0000,1.2000,0.00,0.0000,1
36.706,1.0000,1.0000,1.2000,0.00,0.0000,1
36.817,1.0000,1.0000,1.2000,0.24,0.0000,1
36.929,1.0000,1.0000,1.2000,0.33,0.0000,1
37.040,1.0000,1.0000,1.2000,0.33,0.0000,1
37.151,1.0000,1.0000,1.2000,0.33,0.0000,1
37.263,1.0000,1.0000,1.2000,0.33,0.0000,1
37.374,1.0000,1.0000,1.2000,0.33,0.0000,1
37.485,1.0000,1.0000,1.2000,0.33,0.0000,1
37.597,1.0000,1.0000,1.2000,0.33,0.0000,1
37.708,1.0000,1.0000,1.2000,0.33,0.0000,1
37.820,1.0000,1.0000,1.2000,0.33,0.0000,1
37.931,1.0000,1.0000,1.2000,0.33,0.0000,1
38.042,1.0000,1.0000,1.2000,0.33,0.0000,1
38.153,1.0000,1.0000,1.2000,0.33,0.0000,1
38.265,1.0000,1.0000,1.2000,0.43,0.0000,1
38.376,1.0000,1.0000,1.2000,0.43,0.0000,1
38.487,1.0000,1.0000,1.2000,0.43,0.0000,1
38.600,1.0000,1.0000,1.2000,0.43,0.0000,1
38.711,1.0000,1.0000,1.2000,0.43,0.0000,1
38.822,1.0000,1.0000,1.2000,0.20,0.0000,1
38.933,1.0000,1.0000,1.2000,0.11,0.0000,1
39.044,1.0000,1.0000,1.2000,0.11,0.0000,1
39.156,1.0000,1.0000,1.2000,0.11,0.0000,1
39.267,1.0000,1.0000,1.2000,0.11,0.0000,1
39.379,1.0000,1.0000,1.2000,0.11,0.0000,1
39.490,1.0000,1.0000,1.2000,0.11,0.0000,1
39.602,1.0000,1.0000,1.2000,0.11,0.0000,1
39.713,1.0000,1.0000,1.2000,0.11,0.0000,1
39.824,1.0000,1.0000,1.2000,0.61,0.0000,1
39.936,1.0000,1.0000,1.2000,0.61,0.0000,1
40.047,1.0000,1.0000,1.2000,0.61,0.0000,1
40.159,1.0000,1.0000,1.2000,0.61,0.0000,1
40.270,1.0000,1.0000,1.2000,0.51,0.0000,1
40.381,1.0000,1.0000,1.2000,0.51,0.0000,1
40.493,1.0000,1.0000,1.2000,1.13,0.0000,1
40.604,1.0000,1.0000,1.2000,1.13,0.0000,1
40.716,1.0000,1.0000,1.2000,1.13,0.0000,1
40.827,1.0000,1.0000,1.2000,1.13,0.0000,1
40.935,1.0000,1.0000,1.2000,1.13,0.0000,1
41.048,1.0000,1.0000,1.2000,1.13,0.0000,1
41.150,1.0000,1.0000,1.2000,1.58,0.0000,1
41.257,1.0000,1.0000,1.2000,1.78,0.0000,1
41.366,1.0000,1.0000,1.2000,1.78,0.0000,1
41.481,1.0000,1.0000,1.2000,1.78,0.0000,1
41.600,1.0000,1.0000,1.2000,1.79,0.0000,1
41.728,1.0000,1.0000,1.2000,1.87,0.0000,1
41.834,1.0000,1.0000,1.2000,1.71,0.0000,1
41.948,1.0000,1.0000,1.2000,2.02,0.0000,1
42.055,1.0000,1.0000,1.2000,2.89,0.0000,1
42.166,1.0000,1.0000,1.2000,4.56,0.0000,1
42.267,1.0000,1.0000,1.2000,5.76,0.0000,1
42.374,1.0000,1.0000,1.2000,6.97,0.0000,1
42.481,1.0000,1.0000,1.2000,6.68,0.0000,1
42.597,1.0000,1.0000,1.2000,6.79,0.0000,1
42.703,1.0000,1.0000,1.2000,7.06,0.0000,1
42.818,1.0000,1.0000,1.2000,8.81,0.0000,1
42.920,1.0000,1.0000,1.2000,10.23,0.0000,1
43.030,1.0000,1.0000,1.2000,11.66,0.0000,1
43.145,1.0000,1.0000,1.2000,13.36,0.0000,1
43.265,1.0000,1.0000,1.2000,14.81,0.0000,1
43.376,1.0000,1.0000,1.2000,15.39,0.0000,1
43.492,1.0000,1.0000,1.2000,15.82,0.0000,1
43.607,1.0000,1.0000,1.2000,15.90,0.0000,1
43.724,1.0000,1.0000,1.2000,16.40,0.0000,1
43.834,1.0000,1.0000,1.2000,15.82,0.0000,1
43.953,1.0000,1.0000,1.2000,15.47,0.0000,1
44.059,1.0000,1.0000,1.2000,15.38,0.0000,1
