Time,OverstimulationLevel,AdaptedLevel,AdaptationMultiplier,HeadRotationSpeed,DiscomfortLevel,ActiveTriggers
3.678,0.0000,0.0000,1.1943,4.71,0.0000,0
3.798,0.0000,0.0000,1.1950,4.49,0.0000,0
3.909,0.0000,0.0000,1.1955,4.67,0.0000,0
4.029,0.0000,0.0000,1.1960,4.67,0.0000,0
4.137,0.0000,0.0000,1.1964,4.18,0.0000,0
4.249,0.0000,0.0000,1.1968,3.78,0.0000,0
4.361,0.0000,0.0000,1.1971,3.76,0.0000,0
4.479,0.0000,0.0000,1.1975,3.82,0.0000,0
4.587,0.0000,0.0000,1.1977,3.82,0.0000,0
4.699,0.0000,0.0000,1.1980,3.90,0.0000,0
4.808,0.0000,0.0000,1.1982,4.14,0.0000,0
4.923,0.0000,0.0000,1.1984,3.96,0.0000,0
5.031,0.0000,0.0000,1.1986,3.24,0.0000,0
5.147,0.0000,0.0000,1.1987,4.06,0.0000,0
5.257,0.0000,0.0000,1.1989,3.61,0.0000,0
5.370,0.0000,0.0000,1.1990,3.39,0.0000,0
5.480,0.0000,0.0000,1.1991,3.58,0.0000,0
5.592,0.0000,0.0000,1.1992,3.20,0.0000,0
5.698,0.0000,0.0000,1.1993,3.30,0.0000,0
5.808,0.0000,0.0000,1.1993,4.09,0.0000,0
5.913,0.0000,0.0000,1.1994,3.71,0.0000,0
6.026,0.0000,0.0000,1.1995,3.82,0.0000,0
6.135,0.0000,0.0000,1.1995,3.92,0.0000,0
6.238,0.0000,0.0000,1.1996,3.77,0.0000,0
6.346,0.0000,0.0000,1.1996,4.04,0.0000,0
6.453,0.0000,0.0000,1.1997,4.00,0.0000,0
6.563,0.0000,0.0000,1.1997,4.04,0.0000,0
6.668,0.0000,0.0000,1.1997,4.72,0.0000,0
6.774,0.0000,0.0000,1.1998,4.52,0.0000,0
6.881,0.0000,0.0000,1.1998,4.51,0.0000,0
6.988,0.0000,0.0000,1.1998,4.87,0.0000,0
7.093,0.0000,0.0000,1.1998,4.36,0.0000,0
7.199,0.0000,0.0000,1.1998,4.65,0.0000,0
7.313,0.0000,0.0000,1.1999,5.06,0.0000,0
7.418,0.0000,0.0000,1.1999,5.03,0.0000,0
7.528,0.0000,0.0000,1.1999,5.46,0.0000,0
7.629,0.0000,0.0000,1.1999,6.02,0.0000,0
7.739,0.0000,0.0000,1.1999,5.65,0.0000,0
7.842,0.0000,0.0000,1.1999,5.72,0.0000,0
7.952,0.0000,0.0000,1.1999,6.15,0.0000,0
8.053,0.0000,0.0000,1.1999,5.93,0.0000,0
8.158,0.0000,0.0000,1.1999,6.48,0.0000,0
8.281,0.0000,0.0000,1.1999,6.57,0.0000,0
8.385,0.0000,0.0000,1.2000,6.28,0.0000,0
8.488,0.0000,0.0000,1.2000,6.80,0.0000,0
8.604,0.0000,0.0000,1.2000,7.28,0.0000,0
8.708,0.0000,0.0000,1.2000,6.92,0.0000,0
8.823,0.0000,0.0000,1.2000,7.73,0.0000,0
8.940,0.0000,0.0000,1.2000,7.53,0.0000,0
9.057,0.0000,0.0000,1.2000,7.43,0.0000,0
9.171,0.0000,0.0000,1.2000,7.33,0.0000,0
9.286,0.0000,0.0000,1.2000,7.00,0.0000,0
9.400,0.0000,0.0000,1.2000,6.66,0.0000,0
9.516,0.0000,0.0000,1.2000,6.38,0.0000,0
9.631,0.0000,0.0000,1.2000,5.62,0.0000,0
9.745,0.0000,0.0000,1.2000,5.91,0.0000,0
9.859,0.0000,0.0000,1.2000,5.58,0.0000,0
9.974,0.0000,0.0000,1.2000,5.49,0.0000,0
10.086,0.0000,0.0000,1.2000,5.70,0.0000,0
10.200,0.0000,0.0000,1.2000,4.90,0.0000,0
10.313,0.0000,0.0000,1.2000,4.86,0.0000,0
10.426,0.0000,0.0000,1.2000,4.66,0.0000,0
10.539,0.0000,0.0000,1.2000,3.97,0.0000,0
10.657,0.0000,0.0000,1.2000,3.44,0.0000,0
10.758,0.0000,0.0000,1.2000,3.26,0.0000,0
10.878,0.0000,0.0000,1.2000,2.67,0.0000,0
10.992,0.0000,0.0000,1.2000,2.60,0.0000,0
11.109,0.0000,0.0000,1.2000,2.27,0.0000,0
11.228,0.0000,0.0000,1.2000,2.35,0.0000,0
11.344,0.0000,0.0000,1.2000,2.19,0.0000,0
11.461,0.0000,0.0000,1.2000,2.22,0.0000,0
11.580,0.0000,0.0000,1.2000,2.14,0.0000,0
11.686,0.0000,0.0000,1.2000,2.00,0.0000,0
11.792,0.0000,0.0000,1.2000,1.51,0.0000,0
11.895,0.0000,0.0000,1.2000,1.34,0.0000,0
12.005,0.0000,0.0000,1.2000,0.87,0.0000,0
12.110,0.0000,0.0000,1.2000,0.81,0.0000,0
12.212,0.0000,0.0000,1.2000,0.80,0.0000,0
12.320,0.0000,0.0000,1.2000,0.80,0.0000,0
12.426,0.0000,0.0000,1.2000,0.79,0.0000,0
12.528,0.0000,0.0000,1.2000,0.89,0.0000,0
12.630,0.0000,0.0000,1.2000,1.25,0.0000,0
12.747,0.0000,0.0000,1.2000,2.49,0.0000,0
12.862,0.0000,0.0000,1.2000,3.63,0.0000,0
12.963,0.0000,0.0000,1.2000,4.24,0.0000,0
13.078,0.0000,0.0000,1.2000,4.78,0.0000,0
13.191,0.0000,0.0000,1.2000,4.92,0.0000,0
13.304,0.0000,0.0000,1.2000,4.82,0.0000,0
13.406,0.0000,0.0000,1.2000,4.70,0.0000,0
13.518,0.0000,0.0000,1.2000,4.66,0.0000,0
13.618,0.0000,0.0000,1.2000,4.62,0.0000,0
13.731,0.0000,0.0000,1.2000,4.87,0.0000,0
13.843,0.0000,0.0000,1.2000,4.83,0.0000,0
13.944,0.0000,0.0000,1.2000,5.13,0.0000,0
14.060,0.0000,0.0000,1.2000,4.95,0.0000,0
14.173,0.0000,0.0000,1.2000,4.91,0.0000,0
14.287,0.0000,0.0000,1.2000,5.03,0.0000,0
14.399,0.0000,0.0000,1.2000,5.19,0.0000,0
14.514,0.0000,0.0000,1.2000,5.10,0.0000,0
14.625,0.0000,0.0000,1.2000,4.82,0.0000,0
14.737,0.0000,0.0000,1.2000,3.55,0.0000,0
14.847,0.0000,0.0000,1.2000,2.56,0.0000,0
14.949,0.0000,0.0000,1.2000,1.78,0.0000,0
15.058,0.0000,0.0000,1.2000,1.40,0.0000,0
15.168,0.0000,0.0000,1.2000,1.16,0.0000,0
15.273,0.0000,0.0000,1.2000,1.07,0.0000,0
15.379,0.0000,0.0000,1.2000,0.98,0.0000,0
15.488,0.0000,0.0000,1.2000,0.98,0.0000,0
15.596,0.0000,0.0000,1.2000,0.98,0.0000,0
15.704,0.0000,0.0000,1.2000,0.91,0.0000,1
15.811,0.0111,0.0133,1.2000,0.83,0.0000,1
15.917,0.0219,0.0263,1.2000,0.73,0.0000,1
16.028,0.0327,0.0392,1.2000,0.54,0.0000,1
16.134,0.0434,0.0520,1.2000,0.54,0.0000,1
16.237,0.0536,0.0644,1.2000,0.73,0.0000,1
16.343,0.0643,0.0772,1.2000,0.61,0.0000,1
16.451,0.0752,0.0903,1.2000,0.53,0.0000,1
16.553,0.0854,0.1025,1.2000,0.63,0.0000,1
16.656,0.0957,0.1149,1.2000,1.30,0.0000,1
16.768,0.1068,0.1282,1.2000,1.29,0.0000,1
16.878,0.1180,0.1416,1.2000,1.17,0.0000,1
16.990,0.1292,0.1550,1.2000,1.16,0.0000,1
17.101,0.1402,0.1683,1.2000,1.16,0.0000,1
17.213,0.1514,0.1817,1.2000,1.15,0.0000,1
17.325,0.1625,0.1950,1.2000,1.14,0.0000,1
17.436,0.1738,0.2085,1.2000,1.14,0.0000,1
17.548,0.1848,0.2218,1.2000,1.14,0.0000,1
17.659,0.1961,0.2353,1.2000,1.13,0.0000,1
17.770,0.2072,0.2486,1.2000,1.01,0.0000,1
17.882,0.2183,0.2619,1.2000,1.00,0.0000,1
17.993,0.2294,0.2753,1.2000,1.00,0.0000,1
18.105,0.2405,0.2886,1.2000,0.99,0.0000,1
18.216,0.2517,0.3021,1.2000,0.90,0.0000,1
18.328,0.2629,0.3154,1.2000,0.70,0.0000,1
18.439,0.2740,0.3288,1.2000,0.70,0.0000,1
18.550,0.2852,0.3422,1.2000,0.70,0.0000,1
18.662,0.2963,0.3556,1.2000,0.00,0.0000,1
18.773,0.3075,0.3690,1.2000,0.00,0.0000,1
18.886,0.3186,0.3823,1.2000,0.17,0.0000,1
18.997,0.3298,0.3957,1.2000,0.58,0.0000,1
19.108,0.3409,0.4091,1.2000,0.58,0.0000,1
19.220,0.3521,0.4226,1.2000,0.58,0.0000,1
19.331,0.3634,0.4361,1.2000,0.58,0.0000,1
19.443,0.3744,0.4493,1.2000,0.58,0.0000,1
19.554,0.3856,0.4627,1.2000,0.77,0.0000,1
19.666,0.3967,0.4760,1.2000,0.77,0.0000,1
19.777,0.4079,0.4894,1.2000,0.77,0.0000,1
19.888,0.4190,0.5028,1.2000,0.77,0.0000,1
20.000,0.4301,0.5162,1.2000,0.77,0.0000,1
20.111,0.4413,0.5295,1.2000,3.29,0.0000,1
20.224,0.4524,0.5429,1.2000,16.54,0.0000,1
20.334,0.4635,0.5562,1.2000,30.55,0.0092,1
20.444,0.4745,0.5685,1.1982,34.79,0.0798,1
20.553,0.4855,0.5796,1.1937,41.11,0.1852,1
20.654,0.4955,0.5864,1.1835,54.75,0.4125,1
20.766,0.5039,0.5856,1.1622,72.21,0.7035,1
20.875,0.5094,0.5763,1.1314,88.22,0.9703,1
20.983,0.5147,0.5653,1.0982,97.82,1.0000,1
21.091,0.5201,0.5554,1.0679,106.18,1.0000,1
21.193,0.5250,0.5476,1.0431,110.95,1.0000,1
21.304,0.5306,0.5396,1.0170,116.74,1.0000,1
21.405,0.5357,0.5334,0.9957,125.56,1.0000,1
21.516,0.5413,0.5275,0.9744,135.49,1.0000,1
21.622,0.5466,0.5230,0.9568,141.83,1.0000,1
21.728,0.5519,0.5192,0.9407,147.40,1.0000,1
21.832,0.5572,0.5164,0.9268,148.51,1.0000,1
21.936,0.5623,0.5140,0.9141,154.56,1.0000,1
22.040,0.5676,0.5124,0.9027,165.11,1.0000,1
22.153,0.5731,0.5112,0.8920,177.31,1.0000,1
22.260,0.5783,0.5107,0.8831,169.86,1.0000,1
22.364,0.5836,0.5104,0.8746,162.48,1.0000,1
22.468,0.5889,0.5106,0.8670,170.13,1.0000,1
22.571,0.5941,0.5110,0.8601,180.78,1.0000,1
22.685,0.5998,0.5120,0.8535,182.34,1.0000,1
22.798,0.6055,0.5133,0.8478,177.82,1.0000,1
22.908,0.6110,0.5149,0.8427,172.93,1.0000,1
23.021,0.6166,0.5169,0.8382,170.68,1.0000,1
23.132,0.6222,0.5190,0.8341,169.31,1.0000,1
23.243,0.6277,0.5213,0.8305,166.97,1.0000,1
23.352,0.6332,0.5239,0.8273,161.08,1.0000,1
23.465,0.6388,0.5267,0.8244,163.43,1.0000,1
23.578,0.6445,0.5296,0.8218,172.58,1.0000,1
23.689,0.6501,0.5327,0.8195,186.53,1.0000,1
23.800,0.6556,0.5359,0.8174,195.10,1.0000,1
23.910,0.6611,0.5392,0.8156,196.14,1.0000,1
24.022,0.6667,0.5426,0.8139,191.04,1.0000,1
24.134,0.6723,0.5462,0.8124,185.11,1.0000,1
24.241,0.6775,0.5496,0.8112,189.79,1.0000,1
24.350,0.6829,0.5532,0.8101,194.35,1.0000,1
24.467,0.6887,0.5572,0.8090,192.08,1.0000,1
24.573,0.6940,0.5608,0.8081,181.55,1.0000,1
24.678,0.6991,0.5644,0.8073,168.28,1.0000,1
24.779,0.7042,0.5680,0.8066,159.64,1.0000,1
24.895,0.7101,0.5722,0.8058,155.16,1.0000,1
25.002,0.7155,0.5761,0.8052,154.01,1.0000,1
25.113,0.7211,0.5802,0.8047,152.61,1.0000,1
25.216,0.7263,0.5841,0.8042,153.02,1.0000,1
25.327,0.7318,0.5882,0.8038,154.67,1.0000,1
25.428,0.7369,0.5920,0.8034,154.70,1.0000,1
25.534,0.7423,0.5961,0.8030,156.59,1.0000,1
25.637,0.7474,0.5999,0.8027,158.35,1.0000,1
25.750,0.7531,0.6043,0.8024,164.54,1.0000,1
25.861,0.7586,0.6085,0.8022,171.44,1.0000,1
25.971,0.7642,0.6128,0.8019,170.80,1.0000,1
26.083,0.7697,0.6171,0.8017,172.09,1.0000,1
26.196,0.7754,0.6215,0.8016,177.66,1.0000,1
26.307,0.7809,0.6258,0.8014,184.51,1.0000,1
26.417,0.7865,0.6302,0.8012,189.62,1.0000,1
26.530,0.7919,0.6344,0.8011,194.97,1.0000,1
26.632,0.7971,0.6385,0.8010,198.28,1.0000,1
26.747,0.8028,0.6430,0.8009,201.56,1.0000,1
26.860,0.8084,0.6474,0.8008,203.26,1.0000,1
26.966,0.8138,0.6516,0.8007,202.63,1.0000,1
27.068,0.8189,0.6556,0.8006,198.26,1.0000,1
27.171,0.8239,0.6596,0.8006,200.64,1.0000,1
27.277,0.8293,0.6638,0.8005,204.27,1.0000,1
27.391,0.8350,0.6684,0.8005,208.31,1.0000,1
27.513,0.8407,0.6729,0.8004,200.59,1.0000,1
27.627,0.8467,0.6777,0.8004,185.94,1.0000,1
27.731,0.8520,0.6819,0.8003,177.84,1.0000,1
27.835,0.8573,0.6861,0.8003,180.89,1.0000,1
27.946,0.8628,0.6905,0.8003,200.78,1.0000,1
28.047,0.8679,0.6945,0.8002,209.35,1.0000,1
28.158,0.8735,0.6990,0.8002,200.99,1.0000,1
28.268,0.8790,0.7034,0.8002,189.64,1.0000,1
28.378,0.8845,0.7078,0.8002,179.83,1.0000,1
28.491,0.8902,0.7123,0.8002,170.89,1.0000,1
28.605,0.8958,0.7167,0.8001,168.78,1.0000,1
28.715,0.9013,0.7212,0.8001,167.59,1.0000,1
28.826,0.9069,0.7256,0.8001,168.84,1.0000,1
28.936,0.9124,0.7300,0.8001,165.86,1.0000,1
29.049,0.9181,0.7346,0.8001,166.77,1.0000,1
29.173,0.9237,0.7391,0.8001,168.99,1.0000,1
29.286,0.9299,0.7440,0.8001,170.68,1.0000,1
29.398,0.9355,0.7485,0.8001,170.24,1.0000,1
29.508,0.9410,0.7529,0.8001,169.36,1.0000,1
29.619,0.9466,0.7573,0.8000,169.15,1.0000,1
29.731,0.9522,0.7618,0.8000,162.32,1.0000,1
29.843,0.9577,0.7662,0.8000,147.22,1.0000,1
29.954,0.9633,0.7707,0.8000,130.29,1.0000,1
30.065,0.9689,0.7751,0.8000,132.66,1.0000,1
30.178,0.9745,0.7797,0.8000,147.40,1.0000,1
30.288,0.9800,0.7841,0.8000,158.55,1.0000,1
30.398,0.9853,0.7883,0.8000,164.16,1.0000,1
30.502,0.9906,0.7925,0.8000,166.36,1.0000,1
30.605,0.9957,0.7966,0.8000,165.40,1.0000,1
30.717,1.0000,0.8000,0.8000,165.70,1.0000,1
30.821,1.0000,0.8000,0.8000,162.09,1.0000,1
30.929,1.0000,0.8000,0.8000,158.99,1.0000,1
31.034,1.0000,0.8000,0.8000,163.75,1.0000,1
31.136,1.0000,0.8000,0.8000,173.42,1.0000,1
31.250,1.0000,0.8000,0.8000,185.57,1.0000,1
31.361,1.0000,0.8000,0.8000,193.45,1.0000,1
31.471,1.0000,0.8000,0.8000,194.22,1.0000,1
31.583,1.0000,0.8000,0.8000,195.21,1.0000,1
31.693,1.0000,0.8000,0.8000,198.56,1.0000,1
31.806,1.0000,0.8000,0.8000,198.49,1.0000,1
31.917,1.0000,0.8000,0.8000,200.49,1.0000,1
32.027,1.0000,0.8000,0.8000,196.47,1.0000,1
32.139,1.0000,0.8000,0.8000,184.15,1.0000,1
32.251,1.0000,0.8000,0.8000,166.88,1.0000,1
32.363,1.0000,0.8000,0.8000,165.53,1.0000,1
32.476,1.0000,0.8000,0.8000,180.28,1.0000,1
32.587,1.0000,0.8000,0.8000,192.57,1.0000,1
32.699,1.0000,0.8000,0.8000,193.95,1.0000,1
32.807,1.0000,0.8000,0.8000,193.02,1.0000,1
32.911,1.0000,0.8000,0.8000,197.60,1.0000,1
33.020,1.0000,0.8000,0.8000,199.35,1.0000,1
33.125,1.0000,0.8000,0.8000,188.24,1.0000,1
33.231,1.0000,0.8000,0.8000,176.63,1.0000,1
33.347,1.0000,0.8000,0.8000,166.62,1.0000,1
33.465,1.0000,0.8000,0.8000,163.00,1.0000,1
33.569,1.0000,0.8000,0.8000,164.73,1.0000,1
33.674,1.0000,0.8000,0.8000,172.96,1.0000,1
33.780,1.0000,0.8000,0.8000,180.52,1.0000,1
33.880,1.0000,0.8000,0.8000,187.56,1.0000,1
33.993,1.0000,0.8000,0.8000,190.93,1.0000,1
34.104,1.0000,0.8000,0.8000,194.19,1.0000,1
34.215,1.0000,0.8000,0.8000,201.12,1.0000,1
34.326,1.0000,0.8000,0.8000,196.45,1.0000,1
34.436,1.0000,0.8000,0.8000,178.72,1.0000,1
34.548,1.0000,0.8000,0.8000,160.16,1.0000,1
34.659,1.0000,0.8000,0.8000,158.50,1.0000,1
34.772,1.0000,0.8000,0.8000,169.72,1.0000,1
34.884,1.0000,0.8000,0.8000,182.08,1.0000,1
34.994,1.0000,0.8000,0.8000,190.57,1.0000,1
35.096,1.0000,0.8000,0.8000,193.78,1.0000,1
35.204,1.0000,0.8000,0.8000,193.89,1.0000,1
35.306,1.0000,0.8000,0.8000,192.28,1.0000,1
35.418,1.0000,0.8000,0.8000,189.80,1.0000,1
35.533,1.0000,0.8000,0.8000,188.14,1.0000,1
35.645,1.0000,0.8000,0.8000,180.44,1.0000,1
35.750,1.0000,0.8000,0.8000,173.13,1.0000,1
35.860,1.0000,0.8000,0.8000,167.01,1.0000,1
35.972,1.0000,0.8000,0.8000,165.74,1.0000,1
36.072,1.0000,0.8000,0.8000,163.97,1.0000,1
36.179,1.0000,0.8000,0.8000,159.16,1.0000,1
36.281,1.0000,0.8000,0.8000,153.69,1.0000,1
36.382,1.0000,0.8000,0.8000,151.21,1.0000,1
36.483,1.0000,0.8000,0.8000,155.14,1.0000,1
36.588,1.0000,0.8000,0.8000,162.79,1.0000,1
36.703,1.0000,0.8000,0.8000,161.44,1.0000,1
36.811,1.0000,0.8000,0.8000,150.26,1.0000,1
36.913,1.0000,0.8000,0.8000,138.95,1.0000,1
37.016,1.0000,0.8000,0.8000,142.92,1.0000,1
37.126,1.0000,0.8000,0.8000,156.35,1.0000,1
37.236,1.0000,0.8000,0.8000,167.64,1.0000,1
37.347,1.0000,0.8000,0.8000,166.00,1.0000,1
37.458,1.0000,0.8000,0.8000,173.72,1.0000,1
37.571,1.0000,0.8000,0.8000,187.58,1.0000,1
37.682,1.0000,0.8000,0.8000,197.58,1.0000,1
37.793,1.0000,0.8000,0.8000,200.15,1.0000,1
37.896,1.0000,0.8000,0.8000,200.53,1.0000,1
37.998,1.0000,0.8000,0.8000,194.98,1.0000,1
38.105,1.0000,0.8000,0.8000,192.62,1.0000,1
38.213,1.0000,0.8000,0.8000,192.37,1.0000,1
38.327,1.0000,0.8000,0.8000,193.70,1.0000,1
38.432,1.0000,0.8000,0.8000,198.02,1.0000,1
38.546,1.0000,0.8000,0.8000,195.42,1.0000,1
38.652,1.0000,0.8000,0.8000,191.77,1.0000,1
38.765,1.0000,0.8000,0.8000,188.31,1.0000,1
38.872,1.0000,0.8000,0.8000,196.95,1.0000,1
38.981,1.0000,0.8000,0.8000,196.11,1.0000,1
39.093,1.0000,0.8000,0.8000,192.20,1.0000,1
39.201,1.0000,0.8000,0.8000,186.07,1.0000,1
39.306,1.0000,0.8000,0.8000,184.97,1.0000,1
39.418,1.0000,0.8000,0.8000,181.53,1.0000,1
39.519,1.0000,0.8000,0.8000,172.44,1.0000,1
39.630,1.0000,0.8000,0.8000,167.16,1.0000,1
39.744,1.0000,0.8000,0.8000,176.70,1.0000,1
39.853,1.0000,0.8000,0.8000,186.47,1.0000,1
39.961,1.0000,0.8000,0.8000,189.56,1.0000,1
40.074,1.0000,0.8000,0.8000,189.15,1.0000,1
40.178,1.0000,0.8000,0.8000,191.27,1.0000,1
40.284,1.0000,0.8000,0.8000,200.02,1.0000,1
40.398,1.0000,0.8000,0.8000,211.88,1.0000,1
40.508,1.0000,0.8000,0.8000,215.34,1.0000,1
40.620,1.0000,0.8000,0.8000,211.18,1.0000,1
40.731,1.0000,0.8000,0.8000,210.65,1.0000,1
40.843,1.0000,0.8000,0.8000,208.29,1.0000,1
40.955,1.0000,0.8000,0.8000,211.82,1.0000,1
41.065,1.0000,0.8000,0.8000,209.19,1.0000,1
41.173,1.0000,0.8000,0.8000,201.68,1.0000,1
41.273,1.0000,0.8000,0.8000,197.00,1.0000,1
41.384,1.0000,0.8000,0.8000,199.77,1.0000,1
41.488,1.0000,0.8000,0.8000,202.56,1.0000,1
41.597,1.0000,0.8000,0.8000,196.16,1.0000,1
41.703,1.0000,0.8000,0.8000,177.93,1.0000,1
41.808,1.0000,0.8000,0.8000,160.66,1.0000,1
41.916,1.0000,0.8000,0.8000,154.21,1.0000,1
42.017,1.0000,0.8000,0.8000,158.90,1.0000,1
42.135,1.0000,0.8000,0.8000,164.87,1.0000,1
42.249,1.0000,0.8000,0.8000,161.30,1.0000,1
42.361,1.0000,0.8000,0.8000,153.03,1.0000,1
42.472,1.0000,0.8000,0.8000,146.83,1.0000,1
42.584,1.0000,0.8000,0.8000,149.39,1.0000,1
42.694,1.0000,0.8000,0.8000,154.11,1.0000,1
42.805,1.0000,0.8000,0.8000,148.94,1.0000,1
42.917,1.0000,0.8000,0.8000,138.81,1.0000,1
43.028,1.0000,0.8000,0.8000,132.33,1.0000,1
43.140,1.0000,0.8000,0.8000,132.37,1.0000,1
43.252,1.0000,0.8000,0.8000,134.51,1.0000,1
43.362,1.0000,0.8000,0.8000,135.14,1.0000,1
43.474,1.0000,0.8000,0.8000,132.48,1.0000,1
43.584,1.0000,0.8000,0.8000,129.14,1.0000,1
43.698,1.0000,0.8000,0.8000,128.35,1.0000,1
43.807,1.0000,0.8000,0.8000,127.41,1.0000,1
43.926,1.0000,0.8000,0.8000,121.41,1.0000,1
44.027,1.0000,0.8000,0.8000,113.38,1.0000,1
44.133,1.0000,0.8000,0.8000,104.40,1.0000,1
44.245,1.0000,0.8000,0.8000,94.95,1.0000,1
44.349,1.0000,0.8001,0.8001,88.46,0.9744,1
44.455,1.0000,0.8028,0.8028,81.84,0.8640,1
44.557,1.0000,0.8096,0.8096,75.61,0.7601,1
44.674,1.0000,0.8215,0.8215,67.69,0.6281,1
44.786,1.0000,0.8395,0.8395,59.10,0.4851,1
44.902,1.0000,0.8595,0.8595,53.14,0.3856,1
