Time,OverstimulationLevel,AdaptedLevel,AdaptationMultiplier,HeadRotationSpeed,DiscomfortLevel,ActiveTriggers
8.253,0.0000,0.0000,1.1993,1.74,0.0000,0
8.373,0.0000,0.0000,1.1994,1.74,0.0000,0
8.475,0.0000,0.0000,1.1995,1.74,0.0000,0
8.592,0.0000,0.0000,1.1995,1.65,0.0000,0
8.710,0.0000,0.0000,1.1996,1.63,0.0000,0
8.825,0.0000,0.0000,1.1996,1.42,0.0000,0
8.942,0.0000,0.0000,1.1997,0.73,0.0000,0
9.056,0.0000,0.0000,1.1997,0.62,0.0000,0
9.170,0.0000,0.0000,1.1997,0.35,0.0000,0
9.282,0.0000,0.0000,1.1998,0.25,0.0000,0
9.399,0.0000,0.0000,1.1998,0.25,0.0000,0
9.511,0.0000,0.0000,1.1998,0.57,0.0000,0
9.623,0.0000,0.0000,1.1998,1.31,0.0000,0
9.734,0.0000,0.0000,1.1998,2.03,0.0000,0
9.853,0.0000,0.0000,1.1999,2.39,0.0000,0
9.967,0.0000,0.0000,1.1999,2.49,0.0000,0
10.079,0.0000,0.0000,1.1999,2.47,0.0000,0
10.195,0.0000,0.0000,1.1999,2.32,0.0000,0
10.304,0.0000,0.0000,1.1999,2.29,0.0000,0
10.421,0.0000,0.0000,1.1999,2.29,0.0000,0
10.534,0.0000,0.0000,1.1999,2.29,0.0000,0
10.647,0.0000,0.0000,1.1999,2.46,0.0000,0
10.759,0.0000,0.0000,1.1999,3.07,0.0000,0
10.871,0.0000,0.0000,1.2000,4.60,0.0000,0
10.982,0.0000,0.0000,1.2000,6.01,0.0000,0
11.094,0.0000,0.0000,1.2000,6.67,0.0000,0
11.202,0.0000,0.0000,1.2000,6.61,0.0000,0
11.318,0.0000,0.0000,1.2000,6.61,0.0000,0
11.429,0.0000,0.0000,1.2000,6.53,0.0000,0
11.541,0.0000,0.0000,1.2000,6.31,0.0000,0
11.656,0.0000,0.0000,1.2000,5.34,0.0000,0
11.759,0.0000,0.0000,1.2000,4.78,0.0000,0
11.859,0.0000,0.0000,1.2000,4.38,0.0000,0
11.976,0.0000,0.0000,1.2000,4.24,0.0000,0
12.093,0.0000,0.0000,1.2000,4.20,0.0000,0
12.209,0.0000,0.0000,1.2000,4.16,0.0000,0
12.326,0.0000,0.0000,1.2000,4.16,0.0000,0
12.441,0.0000,0.0000,1.2000,4.13,0.0000,0
12.548,0.0000,0.0000,1.2000,4.09,0.0000,0
12.648,0.0000,0.0000,1.2000,3.91,0.0000,0
12.755,0.0000,0.0000,1.2000,3.32,0.0000,0
12.871,0.0000,0.0000,1.2000,1.91,0.0000,0
12.973,0.0000,0.0000,1.2000,0.70,0.0000,0
13.073,0.0000,0.0000,1.2000,0.00,0.0000,0
13.174,0.0000,0.0000,1.2000,0.00,0.0000,0
13.294,0.0000,0.0000,1.2000,0.00,0.0000,0
13.406,0.0000,0.0000,1.2000,0.00,0.0000,0
13.507,0.0000,0.0000,1.2000,0.00,0.0000,0
13.608,0.0000,0.0000,1.2000,0.00,0.0000,0
13.723,0.0000,0.0000,1.2000,0.00,0.0000,0
13.837,0.0000,0.0000,1.2000,0.00,0.0000,0
13.938,0.0000,0.0000,1.2000,0.00,0.0000,0
14.053,0.0000,0.0000,1.2000,0.00,0.0000,0
14.168,0.0000,0.0000,1.2000,0.00,0.0000,0
14.283,0.0000,0.0000,1.2000,0.00,0.0000,0
14.394,0.0000,0.0000,1.2000,0.00,0.0000,0
14.506,0.0000,0.0000,1.2000,0.00,0.0000,0
14.618,0.0000,0.0000,1.2000,0.00,0.0000,0
14.721,0.0000,0.0000,1.2000,0.00,0.0000,0
14.826,0.0000,0.0000,1.2000,0.00,0.0000,0
14.935,0.0000,0.0000,1.2000,0.00,0.0000,0
15.042,0.0000,0.0000,1.2000,0.00,0.0000,0
15.144,0.0000,0.0000,1.2000,0.00,0.0000,0
15.252,0.0000,0.0000,1.2000,0.00,0.0000,0
15.362,0.0000,0.0000,1.2000,0.21,0.0000,0
15.463,0.0058,0.0069,1.2000,0.21,0.0000,1
15.582,0.0169,0.0203,1.2000,0.21,0.0000,1
15.689,0.0285,0.0341,1.2000,0.21,0.0000,1
15.795,0.0390,0.0468,1.2000,0.21,0.0000,1
15.902,0.0495,0.0594,1.2000,0.21,0.0000,1
16.006,0.0599,0.0719,1.2000,0.21,0.0000,1
16.108,0.0702,0.0842,1.2000,0.20,0.0000,1
16.212,0.0807,0.0968,1.2000,0.20,0.0000,1
16.316,0.0911,0.1093,1.2000,0.20,0.0000,1
16.419,0.1013,0.1216,1.2000,0.20,0.0000,1
16.521,0.1115,0.1338,1.2000,0.20,0.0000,1
16.628,0.1223,0.1468,1.2000,0.20,0.0000,1
16.739,0.1334,0.1601,1.2000,0.20,0.0000,1
16.851,0.1446,0.1735,1.2000,0.20,0.0000,1
16.962,0.1558,0.1870,1.2000,0.20,0.0000,1
17.074,0.1669,0.2002,1.2000,0.20,0.0000,1
17.185,0.1781,0.2137,1.2000,0.29,0.0000,1
17.297,0.1892,0.2270,1.2000,0.29,0.0000,1
17.408,0.2004,0.2404,1.2000,0.10,0.0000,1
17.520,0.2114,0.2537,1.2000,0.10,0.0000,1
17.632,0.2227,0.2673,1.2000,0.10,0.0000,1
17.743,0.2338,0.2806,1.2000,0.10,0.0000,1
17.855,0.2450,0.2940,1.2000,0.10,0.0000,1
17.966,0.2561,0.3074,1.2000,0.10,0.0000,1
18.077,0.2672,0.3207,1.2000,0.10,0.0000,1
18.189,0.2784,0.3341,1.2000,0.09,0.0000,1
18.300,0.2895,0.3474,1.2000,0.09,0.0000,1
18.412,0.3007,0.3608,1.2000,0.09,0.0000,1
18.523,0.3119,0.3742,1.2000,0.09,0.0000,1
18.635,0.3229,0.3875,1.2000,0.24,0.0000,1
18.746,0.3341,0.4009,1.2000,0.34,0.0000,1
18.857,0.3452,0.4142,1.2000,0.34,0.0000,1
18.969,0.3564,0.4277,1.2000,0.34,0.0000,1
19.079,0.3675,0.4409,1.2000,0.34,0.0000,1
19.191,0.3786,0.4543,1.2000,0.24,0.0000,1
19.302,0.3898,0.4677,1.2000,0.24,0.0000,1
19.414,0.4009,0.4811,1.2000,0.24,0.0000,1
19.525,0.4121,0.4945,1.2000,0.24,0.0000,1
19.637,0.4232,0.5078,1.2000,0.24,0.0000,1
19.748,0.4343,0.5212,1.2000,0.24,0.0000,1
19.860,0.4455,0.5346,1.2000,0.24,0.0000,1
19.971,0.4566,0.5479,1.2000,0.24,0.0000,1
20.086,0.4678,0.5613,1.2000,0.24,0.0000,1
20.194,0.4788,0.5746,1.2000,0.24,0.0000,1
20.305,0.4901,0.5881,1.2000,0.24,0.0000,1
20.416,0.5011,0.6013,1.2000,0.24,0.0000,1
20.527,0.5067,0.6081,1.2000,0.24,0.0000,1
20.639,0.5123,0.6147,1.2000,0.10,0.0000,1
20.751,0.5179,0.6214,1.2000,0.00,0.0000,1
20.861,0.5234,0.6281,1.2000,0.00,0.0000,1
20.973,0.5290,0.6348,1.2000,0.00,0.0000,1
21.084,0.5346,0.6415,1.2000,0.00,0.0000,1
21.196,0.5401,0.6481,1.2000,0.00,0.0000,1
21.307,0.5457,0.6548,1.2000,0.00,0.0000,1
21.419,0.5513,0.6615,1.2000,0.00,0.0000,1
21.530,0.5568,0.6682,1.2000,0.00,0.0000,1
21.641,0.5624,0.6749,1.2000,0.00,0.0000,1
21.753,0.5680,0.6816,1.2000,0.00,0.0000,1
21.864,0.5736,0.6883,1.2000,0.00,0.0000,1
21.976,0.5791,0.6949,1.2000,0.00,0.0000,1
22.087,0.5847,0.7016,1.2000,0.00,0.0000,1
22.198,0.5903,0.7083,1.2000,0.00,0.0000,1
22.311,0.5958,0.7150,1.2000,0.00,0.0000,1
22.421,0.6014,0.7217,1.2000,0.00,0.0000,1
22.533,0.6069,0.7283,1.2000,0.00,0.0000,1
22.644,0.6125,0.7350,1.2000,0.00,0.0000,1
22.755,0.6181,0.7417,1.2000,0.33,0.0000,1
22.867,0.6237,0.7484,1.2000,0.33,0.0000,1
22.978,0.6292,0.7551,1.2000,0.33,0.0000,1
23.090,0.6348,0.7618,1.2000,0.33,0.0000,1
23.201,0.6404,0.7684,1.2000,0.33,0.0000,1
23.312,0.6459,0.7751,1.2000,0.33,0.0000,1
23.423,0.6515,0.7819,1.2000,0.33,0.0000,1
23.535,0.6571,0.7885,1.2000,0.33,0.0000,1
23.647,0.6627,0.7952,1.2000,0.33,0.0000,1
23.758,0.6682,0.8018,1.2000,0.33,0.0000,1
23.870,0.6738,0.8085,1.2000,0.33,0.0000,1
23.981,0.6793,0.8152,1.2000,0.33,0.0000,1
24.092,0.6849,0.8219,1.2000,0.33,0.0000,1
24.203,0.6905,0.8286,1.2000,0.33,0.0000,1
24.315,0.6961,0.8353,1.2000,0.33,0.0000,1
24.426,0.7017,0.8420,1.2000,0.33,0.0000,1
24.538,0.7072,0.8486,1.2000,0.33,0.0000,1
24.649,0.7128,0.8553,1.2000,0.33,0.0000,1
24.760,0.7183,0.8620,1.2000,0.00,0.0000,1
24.872,0.7239,0.8687,1.2000,0.00,0.0000,1
24.983,0.7295,0.8754,1.2000,0.00,0.0000,1
25.094,0.7350,0.8821,1.2000,0.00,0.0000,1
25.206,0.7406,0.8887,1.2000,0.00,0.0000,1
25.317,0.7462,0.8954,1.2000,0.09,0.0000,1
25.429,0.7518,0.9021,1.2000,0.33,0.0000,1
25.540,0.7573,0.9088,1.2000,0.33,0.0000,1
25.652,0.7629,0.9155,1.2000,0.33,0.0000,1
25.763,0.7685,0.9222,1.2000,0.33,0.0000,1
25.874,0.7740,0.9288,1.2000,0.33,0.0000,1
25.985,0.7796,0.9355,1.2000,0.33,0.0000,1
26.097,0.7852,0.9422,1.2000,0.33,0.0000,1
26.209,0.7907,0.9489,1.2000,0.33,0.0000,1
26.319,0.7963,0.9556,1.2000,0.33,0.0000,1
26.431,0.8019,0.9622,1.2000,0.33,0.0000,1
26.542,0.8075,0.9689,1.2000,0.33,0.0000,1
26.654,0.8130,0.9756,1.2000,0.33,0.0000,1
26.765,0.8186,0.9823,1.2000,0.33,0.0000,1
26.876,0.8241,0.9890,1.2000,0.33,0.0000,1
26.988,0.8297,0.9957,1.2000,0.33,0.0000,1
27.099,0.8353,1.0000,1.2000,0.33,0.0000,1
27.211,0.8409,1.0000,1.2000,0.33,0.0000,1
27.322,0.8464,1.0000,1.2000,0.24,0.0000,1
27.434,0.8520,1.0000,1.2000,0.00,0.0000,1
27.545,0.8576,1.0000,1.2000,0.00,0.0000,1
27.656,0.8631,1.0000,1.2000,0.00,0.0000,1
27.767,0.8687,1.0000,1.2000,0.00,0.0000,1
27.879,0.8743,1.0000,1.2000,0.00,0.0000,1
27.991,0.8798,1.0000,1.2000,0.00,0.0000,1
28.102,0.8854,1.0000,1.2000,0.00,0.0000,1
28.213,0.8910,1.0000,1.2000,0.00,0.0000,1
28.324,0.8966,1.0000,1.2000,0.00,0.0000,1
28.436,0.9021,1.0000,1.2000,0.00,0.0000,1
28.547,0.9077,1.0000,1.2000,0.00,0.0000,1
28.659,0.9132,1.0000,1.2000,0.00,0.0000,1
28.771,0.9189,1.0000,1.2000,0.00,0.0000,1
28.881,0.9244,1.0000,1.2000,0.00,0.0000,1
28.993,0.9300,1.0000,1.2000,0.00,0.0000,1
29.104,0.9355,1.0000,1.2000,0.00,0.0000,1
29.216,0.9411,1.0000,1.2000,0.00,0.0000,1
29.327,0.9467,1.0000,1.2000,0.00,0.0000,1
29.438,0.9522,1.0000,1.2000,0.00,0.0000,1
29.550,0.9578,1.0000,1.2000,0.00,0.0000,1
29.661,0.9634,1.0000,1.2000,0.00,0.0000,1
29.772,0.9690,1.0000,1.2000,0.00,0.0000,1
29.884,0.9745,1.0000,1.2000,0.00,0.0000,1
29.995,0.9801,1.0000,1.2000,0.00,0.0000,1
30.106,0.9857,1.0000,1.2000,0.00,0.0000,1
30.218,0.9912,1.0000,1.2000,0.00,0.0000,1
30.329,0.9968,1.0000,1.2000,0.00,0.0000,1
30.440,1.0000,1.0000,1.2000,0.00,0.0000,1
30.552,1.0000,1.0000,1.2000,0.00,0.0000,1
30.663,1.0000,1.0000,1.2000,0.00,0.0000,1
30.775,1.0000,1.0000,1.2000,0.00,0.0000,1
30.886,1.0000,1.0000,1.2000,0.00,0.0000,1
30.997,1.0000,1.0000,1.2000,0.00,0.0000,1
31.109,1.0000,1.0000,1.2000,0.00,0.0000,1
31.220,1.0000,1.0000,1.2000,0.00,0.0000,1
31.332,1.0000,1.0000,1.2000,0.00,0.0000,1
31.444,1.0000,1.0000,1.2000,0.00,0.0000,1
31.554,1.0000,1.0000,1.2000,0.00,0.0000,1
31.666,1.0000,1.0000,1.2000,0.00,0.0000,1
31.777,1.0000,1.0000,1.2000,0.00,0.0000,1
31.888,1.0000,1.0000,1.2000,0.00,0.0000,1
32.000,1.0000,1.0000,1.2000,0.00,0.0000,1
32.111,1.0000,1.0000,1.2000,0.00,0.0000,1
32.223,1.0000,1.0000,1.2000,0.00,0.0000,1
32.334,1.0000,1.0000,1.2000,0.00,0.0000,1
32.445,1.0000,1.0000,1.2000,0.00,0.0000,1
32.557,1.0000,1.0000,1.2000,0.00,0.0000,1
32.669,1.0000,1.0000,1.2000,0.00,0.0000,1
32.780,1.0000,1.0000,1.2000,0.00,0.0000,1
32.891,1.0000,1.0000,1.2000,0.00,0.0000,1
33.002,1.0000,1.0000,1.2000,0.00,0.0000,1
33.114,1.0000,1.0000,1.2000,0.00,0.0000,1
33.225,1.0000,1.0000,1.2000,0.00,0.0000,1
33.336,1.0000,1.0000,1.2000,0.00,0.0000,1
33.448,1.0000,1.0000,1.2000,0.00,0.0000,1
33.559,1.0000,1.0000,1.2000,0.00,0.0000,1
33.671,1.0000,1.0000,1.2000,0.00,0.0000,1
33.782,1.0000,1.0000,1.2000,0.00,0.0000,1
33.893,1.0000,1.0000,1.2000,0.00,0.0000,1
34.005,1.0000,1.0000,1.2000,0.00,0.0000,1
34.116,1.0000,1.0000,1.2000,0.00,0.0000,1
34.228,1.0000,1.0000,1.2000,0.00,0.0000,1
34.339,1.0000,1.0000,1.2000,0.00,0.0000,1
34.451,1.0000,1.0000,1.2000,0.00,0.0000,1
34.561,1.0000,1.0000,1.2000,0.00,0.0000,1
34.673,1.0000,1.0000,1.2000,0.00,0.0000,1
34.784,1.0000,1.0000,1.2000,0.00,0.0000,1
34.896,1.0000,1.0000,1.2000,0.00,0.0000,1
35.007,1.0000,1.0000,1.2000,0.00,0.0000,1
35.119,1.0000,1.0000,1.2000,0.00,0.0000,1
35.230,1.0000,1.0000,1.2000,0.00,0.0000,1
35.341,1.0000,1.0000,1.2000,0.00,0.0000,1
35.453,1.0000,1.0000,1.2000,0.00,0.0000,1
35.563,1.0000,1.0000,1.2000,0.00,0.0000,1
35.676,1.0000,1.0000,1.2000,0.00,0.0000,1
35.787,1.0000,1.0000,1.2000,0.00,0.0000,1
35.898,1.0000,1.0000,1.2000,0.00,0.0000,1
36.010,1.0000,1.0000,1.2000,0.08,0.0000,1
36.121,1.0000,1.0000,1.2000,0.08,0.0000,1
36.233,1.0000,1.0000,1.2000,0.08,0.0000,1
36.344,1.0000,1.0000,1.2000,0.08,0.0000,1
36.455,1.0000,1.0000,1.2000,0.08,0.0000,1
36.567,1.0000,1.0000,1.2000,0.18,0.0000,1
36.678,1.0000,1.0000,1.2000,0.27,0.0000,1
36.790,1.0000,1.0000,1.2000,0.27,0.0000,1
36.899,1.0000,1.0000,1.2000,0.27,0.0000,1
37.010,1.0000,1.0000,1.2000,0.27,0.0000,1
37.121,1.0000,1.0000,1.2000,0.27,0.0000,1
37.232,1.0000,1.0000,1.2000,0.53,0.0000,1
37.345,1.0000,1.0000,1.2000,0.78,0.0000,1
37.456,1.0000,1.0000,1.2000,0.78,0.0000,1
37.568,1.0000,1.0000,1.2000,0.78,0.0000,1
37.670,1.0000,1.0000,1.2000,0.80,0.0000,1
37.770,1.0000,1.0000,1.2000,0.81,0.0000,1
37.887,1.0000,1.0000,1.2000,0.82,0.0000,1
37.995,1.0000,1.0000,1.2000,1.04,0.0000,1
38.112,1.0000,1.0000,1.2000,2.11,0.0000,1
38.215,1.0000,1.0000,1.2000,2.43,0.0000,1
38.330,1.0000,1.0000,1.2000,2.56,0.0000,1
38.447,1.0000,1.0000,1.2000,2.60,0.0000,1
38.553,1.0000,1.0000,1.2000,2.64,0.0000,1
38.665,1.0000,1.0000,1.2000,2.48,0.0000,1
38.774,1.0000,1.0000,1.2000,2.52,0.0000,1
38.882,1.0000,1.0000,1.2000,2.70,0.0000,1
