Time,MeanOverstimulationLevel,MeanAdaptedLevel,MeanAdaptationMultiplier
0.0,0.00466,0.00552,1.1868200000000002
0.08441854636591478,0.013103153555554543,0.015512059803855564,1.1861229661309236
0.16883709273182956,0.021614329045818302,0.0255913103874641,1.1854754958825635
0.25325563909774435,0.030112553745376226,0.03565280826900987,1.184899024789697
0.3376741854636591,0.038555370716560976,0.04563654670826858,1.1844267603588412
0.4220927318295739,0.04693549632014522,0.055532081493162536,1.1840799293471775
0.5065112781954887,0.05532181494207074,0.06547019564149933,1.1840156104547082
0.5909298245614034,0.06383308680877184,0.07559212699154472,1.184535792815372
0.6753483709273183,0.07235805077959909,0.0857687379134284,1.185501599281222
0.7597669172932331,0.08083115974181114,0.095910369946577,1.1866777873254566
0.8441854636591478,0.08925655702650856,0.10599194819928551,1.1877536784268363
0.9286040100250625,0.09762011241233634,0.11603098598809884,1.1887277385772124
1.0130225563909774,0.10605504010720283,0.12614840297012553,1.1896579151762903
1.0974411027568922,0.1145137126110279,0.13629786893558116,1.1905205932306495
1.1818596491228068,0.12296204535184721,0.14645009615191285,1.191296374269006
1.2662781954887217,0.13140515389307372,0.15662204324509807,1.1919833038478551
1.3506967418546365,0.139866445889878,0.1668154431893981,1.192628857437712
1.4351152882205513,0.14836494397726865,0.17703545238132357,1.1932542487286177
1.5195338345864662,0.15679953982315337,0.1871823518193009,1.1938102095947836
1.6039523809523808,0.16517845706172377,0.19728592573637832,1.1943161304161305
1.6883709273182956,0.17365326854672875,0.20746984956464373,1.1947867300068353
1.7727894736842105,0.18205284546859926,0.21758263995172694,1.1952011483253588
1.857208020050125,0.19050960655338475,0.22777558264225556,1.1955887858037952
1.94162656641604,0.1989888150792571,0.23798037569549071,1.1959493305335411
2.0260451127819548,0.20743822595823533,0.24813923406247276,1.196281589688507
2.1104636591478694,0.21586102175080552,0.25827590731010275,1.1965830844969567
2.1948822055137844,0.2243248139891305,0.2684621334630125,1.1968639422881528
2.279300751879699,0.23277793131477345,0.27865084061505124,1.1971246508162299
2.3637192982456137,0.2412221410118732,0.2888214729457065,1.1973638719606032
2.4481378446115287,0.24964709450045125,0.2989799324530359,1.197571215758695
2.5325563909774433,0.25814422073245263,0.3092070078331185,1.1977712131680553
2.6169749373433584,0.2665642404878025,0.3192916263470775,1.1979552656415815
2.701393483709273,0.2749951261438667,0.3294509919102776,1.198120528799476
2.7858120300751876,0.2834367960320686,0.3396400498833957,1.1982726342884238
2.8702305764411027,0.2918875323242147,0.34969565573763883,1.198052747941282
2.9546491228070173,0.3003355874765744,0.3595276819300504,1.197074454887218
3.0390676691729324,0.30881922373501325,0.3690850004622825,1.1951710061517429
3.123486215538847,0.31723639043088125,0.3781943902035008,1.1921165896559582
3.2079047619047616,0.32564212500766077,0.3871260306735307,1.1888749404761907
3.2923233082706767,0.3341016365237418,0.395964996544538,1.1853214293526024
3.3767418546365913,0.342544991944146,0.4045339013832698,1.1810673562070764
3.461160401002506,0.3509566970998925,0.4124629392819242,1.1752924865735768
3.545578947368421,0.35942805957153323,0.42023967970294296,1.1692904112246219
3.6299974937343356,0.3678651321527261,0.4279271527788632,1.1633617508514877
3.71441604010025,0.37627184759034005,0.43553637125310046,1.1575740872386888
3.7988345864661652,0.3847456984964205,0.44292046460412493,1.1512860990313623
3.88325313283208,0.3931751557312999,0.4500708152348539,1.144808045190782
3.967671679197995,0.40161915651298835,0.4570153001184357,1.138057983650449
4.0520902255639095,0.41007809606061485,0.46379061825463885,1.1310513677714853
4.136508771929824,0.4185246854302166,0.4703514746325272,1.1239367720848954
4.220927318295739,0.4269541945497085,0.4767111603714631,1.1166332724790855
4.305345864661654,0.43538481109235916,0.4825170328330543,1.1083120275428373
4.389764411027569,0.4438487178531916,0.4878921513242565,1.0992717259606546
4.4741829573934835,0.4522859120509243,0.49298171039431626,1.090005546158599
4.558601503759398,0.460711984038053,0.49771134648958293,1.0803437434062677
4.643020050125313,0.4690959790258127,0.5020789599828206,1.0703895245119674
4.727438596491227,0.47750219108356323,0.5061548492986869,1.0601803629461046
4.811857142857143,0.48597962114352666,0.5102185489656178,1.0500257118507108
4.8962756892230574,0.4941282626046891,0.5135859872255798,1.0395096315904229
4.980694235588972,0.5009593303542376,0.5150325268457812,1.0282054691421252
5.065112781954887,0.5059308622991665,0.514075734368889,1.0161842092990339
5.149531328320801,0.5101406607389412,0.5116458871331278,1.0030400574464238
5.233949874686717,0.5143257709217443,0.509126163377728,0.9899465636172508
5.318368421052631,0.5185329824561403,0.5066615669856459,0.9771619746715274
5.402786967418546,0.522747637823582,0.5043792719847828,0.9649382329389017
5.487205513784461,0.5269184489076802,0.5021519403178814,0.9530241391264134
5.571624060150375,0.5311590925308253,0.4998601821206535,0.9410732929105403
5.656042606516291,0.5353972127118277,0.4977053458212309,0.9296131956666146
5.740461152882205,0.5396517851195137,0.4958385429643412,0.9187683634799393
5.82487969924812,0.5438595682118771,0.49435292882844956,0.9089353517882716
5.909298245614035,0.5480900325813111,0.49330256725827315,0.9000729326278378
5.993716791979949,0.5523388891146785,0.4926053851133986,0.8918684216576358
6.078135338345865,0.5565493200420901,0.4921960227649004,0.8843608552594361
6.162553884711779,0.5608051323094646,0.49211605584511975,0.8775171920366169
6.246972431077694,0.5650102580345335,0.4922043239753996,0.8711530441249415
6.331390977443609,0.5692540422708954,0.4925845888583404,0.8653191932057565
6.415809523809523,0.5734519156787725,0.4931995836424739,0.8600483689543346
6.500228070175438,0.5776202144242479,0.49401918148490703,0.8551882219145573
6.584646616541353,0.5818582279112542,0.4950267187608165,0.8507833434361818
6.669065162907268,0.5860896131446343,0.4961807670492311,0.8466209987468847
6.7534837092731825,0.5903051891711655,0.4975173384098355,0.8427907514869718
6.837902255639097,0.5945110021978015,0.498979634019157,0.839251639335507
6.922320802005012,0.5987595726282516,0.500616076688241,0.836051454866575
7.006739348370927,0.6030033796639629,0.5023772609435279,0.8330893403281957
7.091157894736842,0.6072271823399246,0.5042377148761589,0.8303933948754917
7.1755764411027565,0.6114367348487317,0.5062180657758987,0.8279139054960375
7.259994987468671,0.6156468989033366,0.5083140315723019,0.8256232291308399
7.344413533834586,0.6198691479814762,0.5105044605077311,0.823574718534374
7.4288320802005,0.6240931661763804,0.5127753545403463,0.8216414640816023
7.513250626566416,0.6283082895454373,0.5151401305655186,0.8198721456568443
7.5976691729323305,0.63255862250275,0.5175835951876537,0.8182444593181251
7.682087719298245,0.6367734796849385,0.520108435529529,0.8167440359237588
7.76650626566416,0.6409124846413438,0.5226299475875893,0.8154201247642634
7.850924812030074,0.6451573850656983,0.5252645989892557,0.8141762485271332
7.93534335839599,0.6493880158910541,0.5279498431836193,0.8130127877447457
8.019761904761904,0.6536072237710533,0.5306774736213279,0.8119377328525739
8.104180451127819,0.6578823123566638,0.5335125702141454,0.8109554168109374
8.188598997493735,0.6620839576953852,0.536367182643904,0.8100887490796481
8.273017543859648,0.6662945603582249,0.5392287530269961,0.8092643708982715
8.357436090225564,0.6705265286116655,0.5421198283274661,0.8084959934094517
8.441854636591478,0.6746976812145375,0.5450319781248201,0.8078149433711326
8.526273182957393,0.6789103432638681,0.5480176668948961,0.8071777662811463
8.610691729323309,0.6831251025695076,0.5510320109533737,0.8066092527295972
8.695110275689222,0.6873102828046481,0.5540398077828044,0.8060948942369107
8.779528822055138,0.6915631629053975,0.5570945797253499,0.8055921166167395
8.863947368421051,0.6957739985896064,0.5601751408771145,0.8051269839935415
8.948365914786967,0.6999941489583893,0.5632902489952882,0.8047080566948586
9.032784461152882,0.7042249416573243,0.5664229257639987,0.8043218655042799
9.117203007518796,0.7084472127678556,0.5695605893009382,0.8039515846375206
9.201621553884712,0.7126750395116153,0.5727223063136979,0.8036222984098693
9.286040100250625,0.7169174672045229,0.575927558949314,0.80331933005588
9.370458646616541,0.7211562656104643,0.5791324298185769,0.8030688876594487
9.454877192982455,0.7253536103448901,0.5823305429142467,0.8028203769104845
9.53929573934837,0.7295433235712492,0.5855250959762757,0.8025796469398572
9.623714285714286,0.7337927790468817,0.5887696372764066,0.8023805830919886
9.7081328320802,0.7380007294797247,0.5920276703708707,0.802171159760519
9.792551378446115,0.742237571069876,0.5952962365041621,0.8019875670220327
9.876969924812029,0.7464764408010228,0.5985434868909107,0.8018244076904205
9.961388471177944,0.7506866554990335,0.6017926022150742,0.8016785968889056
10.04580701754386,0.7549207825122857,0.6051062896293052,0.8015281227787237
10.130225563909773,0.7591314380545958,0.6084051822865445,0.8014110822510823
10.214644110275689,0.7633537733544998,0.6116939619518948,0.8013089252389468
10.299062656641603,0.7675529285863247,0.614960142223949,0.8011922247149343
10.383481203007518,0.7717287051532304,0.6182294463723947,0.801097259865481
10.467899749373434,0.7759416508772884,0.6215255873594169,0.8010198175824467
10.552318295739347,0.7801718239746572,0.624868983358634,0.8009197260338186
10.636736842105263,0.7843897425770974,0.6282030312240015,0.8008523415857838
10.721155388471177,0.7886519064329665,0.6315403489342026,0.8007739362871602
10.805573934837092,0.7928769008870915,0.6349041222715448,0.8007711177987108
10.889992481203008,0.7971377525817551,0.6385391361607521,0.8010624879281009
10.974411027568921,0.8013371964819631,0.6425093420339497,0.8017907315393389
11.058829573934837,0.8055310481934839,0.6466295012949672,0.802748278138613
11.14324812030075,0.809755150625222,0.6509449200849984,0.8038739065912353
11.227666666666666,0.8139841901807469,0.65559900254788,0.8053877582904517
11.312085213032582,0.8181977070002858,0.6606633824080458,0.8074641176347364
11.396503759398495,0.8224433867692816,0.6662640777509304,0.8100866678321678
11.48092230576441,0.8266552133319939,0.6722389239418193,0.813191441046871
11.565340852130324,0.8308909459261663,0.6783921185757276,0.8164480510192214
11.64975939849624,0.8351479884295767,0.6841216185436463,0.8191492037915884
11.734177944862155,0.8393379486492776,0.6895030120153853,0.8214568232259948
11.81859649122807,0.8434902969478305,0.6946155814489646,0.8234494987468672
11.903015037593985,0.8477484651249416,0.6996001558389888,0.8251889767372098
11.987433583959898,0.8520314066307486,0.7044306907158184,0.8267242261448841
12.071852130325814,0.8562712319259687,0.708874585176728,0.8278770864661655
12.15627067669173,0.8604755108905797,0.7129536613166831,0.8285503047798066
12.240689223057643,0.8646789656573866,0.7166026106002172,0.8287193340494092
12.325107769423559,0.8689154367507642,0.7199129878347932,0.8284894505119684
12.409526315789472,0.87315748801806,0.723101716653509,0.8281140936651603
12.493944862155388,0.877391933373256,0.7260735919502425,0.8275083438685208
12.578363408521302,0.88159761952383,0.7288056237867102,0.8266436401815351
12.662781954887217,0.8858095494769742,0.7310264384827899,0.8252233326559641
12.747200501253133,0.8900556532925232,0.7331470057531629,0.8236834192624418
12.831619047619046,0.894260912793591,0.7351931100885567,0.8221143085190453
12.916037593984962,0.8984657808807734,0.7372446438580218,0.8205456459330144
